,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1456.015,0.00655983,0.004200493,4.07E-04,1.07E-03,4.66E-04,0.006145859
1457.944,0.006193098,0.004124136,4.03E-04,8.59E-04,3.98E-04,0.005783887
1459.872,0.005510966,0.003692782,3.15E-04,5.93E-04,3.69E-04,0.004969736
1461.801,0.004699151,0.003177129,2.33E-04,4.84E-04,2.63E-04,0.004157684
1463.729,0.003947403,0.002753994,3.71E-04,4.14E-04,1.60E-04,0.003698642
1465.658,0.003470704,0.002438176,3.75E-04,2.37E-04,2.07E-04,0.003257519
1467.586,0.003098962,0.002157838,1.96E-04,-1.11E-05,1.67E-04,0.002509529
1469.515,0.002651485,1.90E-03,9.30E-05,-3.57E-05,1.51E-04,0.002109007
1471.443,0.002208331,1.60E-03,1.67E-04,1.04E-04,2.00E-04,0.002076017
1473.372,0.001848806,1.41E-03,2.75E-04,1.56E-04,2.29E-04,0.002066851
1475.3,0.001572838,1.18E-03,1.60E-04,8.97E-05,6.36E-05,1.49E-03
1477.229,0.001295334,9.45E-04,1.19E-05,-5.37E-05,-1.23E-05,8.91E-04
1479.157,0.001060815,9.25E-04,-4.22E-05,-2.10E-04,1.11E-04,0.0007838
1481.086,0.000924272,8.49E-04,-1.07E-04,-2.18E-04,6.52E-05,5.90E-04
1483.014,7.85E-04,5.92E-04,-1.35E-04,-2.21E-04,6.42E-05,3.00E-04
1484.943,6.57E-04,4.08E-04,-1.29E-05,-1.85E-04,7.35E-05,2.83E-04
1486.871,5.12E-04,3.59E-04,2.12E-05,-1.36E-04,-2.37E-05,2.21E-04
1488.8,2.84E-04,2.79E-04,-8.37E-05,-2.07E-04,-3.99E-05,-5.20E-05
1490.728,2.59E-04,1.76E-04,-1.61E-05,-1.96E-04,1.23E-04,8.62E-05
1492.657,2.62E-04,2.27E-04,5.14E-05,-1.84E-04,7.82E-05,1.73E-04
1494.585,9.74E-05,1.74E-04,2.91E-05,-2.32E-04,-9.06E-05,-1.20E-04
1496.514,-8.06E-06,5.81E-05,1.19E-04,-2.27E-04,-1.25E-04,-1.75E-04
1498.442,5.02E-05,9.91E-05,2.16E-04,-1.19E-04,1.22E-05,2.08E-04
1500.371,1.60E-04,1.22E-04,1.88E-04,-1.45E-04,5.34E-05,0.000218734
1502.299,-1.70E-05,4.05E-05,1.55E-04,-2.79E-04,-1.62E-05,-9.97E-05
1504.228,-6.91E-06,-4.25E-05,3.43E-04,-2.20E-04,-5.87E-05,2.26E-05
1506.156,2.90E-04,-2.01E-04,4.72E-04,-6.17E-05,-1.33E-04,7.66E-05
1508.085,0.000459174,-1.63E-04,5.67E-04,-6.42E-05,-1.94E-04,1.45E-04
1510.013,5.92E-04,-8.64E-05,0.000764875,-1.90E-04,-8.47E-05,4.04E-04
1511.942,8.84E-04,9.82E-06,0.001010609,-3.70E-04,2.59E-05,0.000676535
1513.87,0.001272067,2.58E-04,0.001132034,-3.11E-04,4.79E-05,0.001126737
1515.799,0.001656362,2.40E-04,0.001373752,-1.03E-04,1.42E-05,0.001524838
1517.727,0.00205199,1.33E-04,1.83E-03,4.69E-05,3.54E-05,0.002044661
1519.656,0.002630967,1.43E-04,2.42E-03,3.47E-05,8.91E-05,0.00268644
1521.584,3.29E-03,5.41E-05,2.76E-03,-1.58E-05,5.96E-05,0.002862045
1523.513,3.69E-03,3.90E-05,2.94E-03,-6.56E-05,1.34E-05,0.0029292
1525.441,0.003552319,1.13E-04,3.02E-03,-7.24E-05,6.06E-05,0.003119925
1527.37,2.96E-03,-4.66E-05,2.67E-03,8.64E-05,1.05E-04,0.002810741
1529.298,2.41E-03,-9.05E-05,0.002179007,2.61E-04,-2.57E-05,0.002323736
1531.227,1.72E-03,2.11E-05,0.00172259,2.62E-04,-1.45E-04,0.001861526
1533.155,1.12E-03,2.59E-05,1.21E-03,5.96E-05,-2.08E-04,0.001091121
1535.084,7.70E-04,-2.87E-05,8.07E-04,-2.45E-05,-8.51E-05,0.000668633
1537.012,4.34E-04,-3.25E-05,5.49E-04,8.16E-05,-3.90E-05,0.000558842
1538.941,1.98E-04,-5.13E-05,3.78E-04,6.41E-05,-1.50E-04,2.41E-04
1540.869,2.02E-04,-8.02E-05,2.32E-04,-3.53E-06,-6.93E-05,7.87713E-05
1542.798,1.21E-04,-3.03E-05,2.19E-04,4.86E-05,-4.00E-05,0.000197339
1544.726,-4.28E-05,-1.09E-04,9.69E-05,3.87E-05,-6.64E-05,-3.99E-05
1546.655,-8.64E-06,-1.11E-04,4.80E-07,1.65E-04,3.20E-05,8.56E-05
1548.583,1.17E-04,-6.28E-05,-4.29E-05,1.43E-04,1.83E-04,2.20E-04
1550.512,1.64E-04,-1.40E-04,5.58E-05,2.87E-05,1.07E-04,5.14E-05
1552.44,1.60E-04,-6.33E-05,9.12E-05,1.08E-05,6.03E-05,9.90E-05
1554.369,2.34E-04,1.73E-04,-8.12E-05,4.25E-05,1.66E-04,3.01E-04
1556.297,3.01E-04,1.84E-04,-1.06E-04,-8.64E-05,1.76E-04,1.69E-04
1558.226,1.96E-04,1.43E-04,-4.75E-05,-1.55E-04,1.78E-04,1.18E-04
1560.154,1.12E-05,1.46E-04,2.75E-06,-2.47E-05,2.70E-04,3.94E-04
1562.083,-9.16E-06,1.19E-04,1.98E-05,9.27E-05,2.50E-04,4.82E-04
1564.011,1.68E-05,-7.55E-05,-6.76E-05,2.46E-05,3.12E-04,1.93E-04
1565.94,1.11E-04,-1.77E-04,-1.40E-04,-5.86E-05,4.76E-04,0.000100727
1567.868,1.38E-04,-1.46E-04,-1.13E-04,-1.82E-05,5.33E-04,2.55E-04
1569.797,4.58E-05,-3.41E-05,-4.55E-05,-1.58E-04,4.91E-04,2.54E-04
1571.725,-2.77E-05,4.95E-06,3.47E-05,-2.90E-04,4.80E-04,2.29E-04
1573.654,1.22E-04,-1.11E-04,7.48E-05,-3.36E-04,6.09E-04,2.36E-04
1575.582,2.92E-04,-2.14E-04,1.03E-04,-1.79E-04,5.83E-04,0.000292455
1577.511,3.21E-04,-1.64E-04,1.77E-04,-5.43E-05,0.000497516,0.000455744
1579.439,0.00025638,-1.00E-04,2.39E-04,-3.59E-05,0.000531788,6.35E-04
1581.368,0.000351463,-1.88E-04,2.90E-04,-2.32E-05,0.00070016,0.000778417
1583.296,3.43E-04,-7.44E-05,3.90E-04,-5.76E-05,0.000653548,0.000911279
1585.225,2.36E-04,1.46E-04,4.04E-04,-5.18E-05,0.000594377,0.001092362
1587.153,1.46E-04,8.23E-05,2.82E-04,-7.30E-05,0.000655872,9.47E-04
1589.082,1.56E-05,-1.05E-04,1.25E-04,-1.16E-04,0.000649808,5.53E-04
1591.01,3.15E-05,-2.27E-04,-1.02E-04,-1.81E-04,5.97E-04,8.60E-05
1592.939,4.99E-05,-2.21E-04,-4.89E-05,-1.89E-04,0.000703857,2.45E-04
1594.867,-1.04E-04,-1.33E-04,2.00E-04,-1.64E-04,0.000725441,6.29E-04
1596.796,-3.34E-06,-1.58E-04,2.78E-04,-0.000125883,0.000700657,6.95E-04
1598.724,2.63E-04,-3.01E-04,1.35E-04,-6.15E-05,6.84E-04,0.000456738
1600.653,3.41E-04,-2.98E-04,-2.33E-05,5.32E-05,0.000684427,0.00041633
1602.581,3.45E-04,-3.63E-04,-5.01E-06,-6.38E-06,0.000587956,0.000213361
1604.51,5.64E-04,-2.87E-04,3.28E-04,-1.54E-04,0.000703585,0.000591536
1606.438,9.39E-04,-1.29E-04,5.03E-04,-4.32E-05,0.000966743,0.001297141
1608.367,0.001244159,-2.74E-04,5.00E-04,-1.32E-05,9.87E-04,0.001200373
1610.295,0.001424979,-3.24E-04,5.77E-04,9.20E-05,0.000777636,0.001123352
1612.224,0.00177775,-2.63E-04,6.59E-04,2.73E-04,0.000668977,0.001338672
1614.152,0.002174428,-2.79E-04,0.000750671,4.46E-04,0.000976683,0.001894258
1616.081,0.002422709,-2.60E-04,9.64E-04,7.49E-04,1.28E-03,0.002737086
1618.009,0.00281499,-1.73E-04,0.00119959,9.10E-04,1.39E-03,0.003323547
1619.938,3.28E-03,-3.96E-05,0.001279017,0.001114523,0.001356044,0.003709997
1621.866,3.79E-03,5.12E-05,0.00128812,0.00140116,0.001366858,0.004107313
1623.795,4.42E-03,-5.26E-05,0.001246995,1.65E-03,0.001213286,0.004054891
1625.723,0.004811031,-2.64E-04,0.001445087,0.001959851,0.001084229,0.004224768
1627.652,0.005355577,-2.83E-04,0.001753632,0.002222796,0.00128415,0.004977712
1629.58,0.005937879,-1.36E-04,0.001973607,0.002179014,0.001504568,0.005521602
1631.509,0.006397108,-1.01E-04,0.001939034,0.002292586,0.001623344,0.00575415
1633.437,0.0067425,-1.28E-04,0.002080748,0.002550121,0.001620444,0.006123262
1635.366,0.007085545,-2.48E-04,0.002423234,0.002977324,0.001450851,0.006603687
1637.294,0.007534848,-1.91E-04,0.002472988,0.003092027,0.001464881,0.00683853
1639.223,7.99E-03,1.44E-05,0.002613604,0.003134745,0.001564557,0.007327279
1641.151,8.38E-03,4.27E-05,0.002814996,0.003160753,0.001687687,0.007706159
1643.08,8.85E-03,9.27E-05,0.002994134,0.003278946,0.001885355,0.008251109
1645.008,0.009488884,1.39E-04,0.003381042,0.003499432,1.98E-03,0.0090024
1646.937,0.010437025,1.70E-04,0.003762477,0.00364462,0.001894835,0.009472135
1648.865,0.011274457,1.47E-04,0.004036152,0.003772285,0.001869318,0.009824766
1650.794,1.19E-02,3.33E-05,0.004429661,0.003898183,0.002004802,0.010365922
1652.722,0.012581681,1.75E-04,0.004992737,0.003926358,0.002013174,0.011107445
1654.651,0.013265251,1.16E-04,0.005351926,0.004346703,0.001919201,0.011733902
1656.579,1.39E-02,-7.15E-05,0.005709324,0.00457838,0.001890234,0.012106483
1658.508,1.46E-02,-4.77E-05,0.005973593,0.004696327,0.001854374,0.012476557
1660.436,1.49E-02,-7.23E-06,0.005898516,0.004930448,0.001869342,0.012691071
1662.365,1.51E-02,-5.47E-06,0.005844669,0.005104215,0.001974244,0.012917654
1664.293,1.54E-02,8.81E-05,0.005813148,0.005295232,0.002016942,0.013213467
1666.222,0.015665011,1.67E-04,0.005501421,0.005629445,0.002140291,0.013438308
1668.15,0.015566814,2.79E-04,0.005253437,0.006125643,0.00228458,0.013943052
1670.079,0.015334934,1.22E-04,0.004886993,0.006610073,0.002319508,0.013938122
1672.007,1.53E-02,-4.54E-06,0.004373651,0.007060945,0.002510869,0.01394092
1673.936,1.53E-02,1.26E-05,0.003807704,0.007413822,0.00265943,0.013893562
1675.864,1.51E-02,-1.57E-05,0.003208638,0.007749931,0.002605535,0.013548438
1677.793,1.50E-02,-2.67E-05,0.002647657,0.00829439,0.002619562,0.013534945
1679.721,1.52E-02,2.54E-05,0.00197848,0.009198022,0.002974025,0.014175936
1681.65,1.58E-02,-1.81E-05,0.001351403,0.010285334,0.003246148,0.014864764
1683.578,1.67E-02,-1.64E-05,0.000992103,0.01111787,0.003539006,0.015632536
1685.507,1.74E-02,2.20E-05,0.000738578,0.012019573,0.00384838,0.016628528
1687.435,1.86E-02,-5.19E-05,4.86E-04,0.0131551,0.003944615,0.017533474
1689.364,2.03E-02,-8.95E-05,3.33E-04,0.014284733,0.004120313,0.018648115
1691.292,2.20E-02,-5.13E-05,2.37E-04,0.015538449,0.00441712,0.020140829
1693.221,2.37E-02,-2.97E-06,1.01E-04,0.017178132,0.004783578,0.022059898
1695.149,2.56E-02,4.24E-05,1.71E-04,0.018944089,0.005222768,0.024380644
1697.078,0.027650298,-2.23E-04,1.34E-04,0.020817982,0.005656615,0.026385971
1699.006,0.029346,-3.39E-04,9.38E-05,0.022308908,0.005919086,0.0279824
1700.935,0.030793161,-1.59E-04,5.20E-05,0.023461401,0.006149002,0.029503156
1702.863,3.17E-02,-5.11E-05,5.67E-05,0.024063278,0.006456058,0.030524921
1704.792,0.031889284,1.12E-04,-6.46E-05,0.024036421,0.006733422,0.030817432
1706.72,0.031380917,1.76E-04,-1.50E-04,0.023527727,0.00697862,0.030532223
1708.649,3.04E-02,8.28E-05,6.38E-05,0.02257343,0.007258193,0.029978157
1710.577,2.92E-02,5.75E-05,5.89E-05,0.021225397,0.007396997,0.028738821
1712.505,2.78E-02,-5.69E-05,-6.91E-05,0.019746543,0.007419984,0.027040493
1714.434,2.63E-02,-9.75E-05,-3.97E-05,0.018362316,0.007480684,0.025705847
1716.363,0.025056024,-1.29E-04,4.96E-05,0.01719921,0.007536623,0.024656746
1718.291,0.023707407,-2.29E-04,8.48E-05,0.016001076,0.007528783,0.023385265
1720.219,0.02232232,-2.28E-04,1.28E-04,0.014853182,0.007598128,0.022351204
1722.148,0.02105758,-2.44E-04,1.21E-04,0.013772165,0.007604296,0.021254298
1724.077,0.019810491,-1.32E-04,-6.24E-05,0.012545999,0.007376155,0.019727379
1726.005,1.86E-02,-7.85E-05,-1.27E-04,0.011453895,0.007003231,0.018251697
1727.933,1.74E-02,1.02E-05,-3.39E-06,0.010721131,0.006603417,0.017331399
1729.862,0.016141977,1.18E-04,2.13E-04,0.009837425,0.006354942,0.016522603
1731.791,1.48E-02,1.12E-05,2.51E-04,0.00888954,0.00622329,0.015374688
1733.719,1.35E-02,4.38E-05,2.15E-04,0.008096331,0.005817311,0.014172516
1735.647,0.012119783,1.49E-04,3.78E-05,0.007154474,0.005123654,0.012464595
1737.576,0.010883793,1.72E-04,5.26E-05,0.006421941,0.004676439,0.011323232
1739.505,0.009572204,3.02E-04,2.20E-04,0.005658675,0.004421511,0.010602045
1741.433,0.008479897,1.63E-04,1.55E-04,0.004891834,0.003923663,0.009133184
1743.361,7.53E-03,-7.14E-05,3.16E-05,0.004255373,0.003278705,0.007494253
1745.29,6.51E-03,1.91E-05,4.55E-05,0.003610427,0.002784303,0.006459306
1747.219,0.005553719,1.18E-04,2.55E-05,0.003161084,0.002343694,0.005647997
1749.147,4.70E-03,5.89E-05,6.46E-05,0.002715364,0.002082952,0.004921819
1751.075,0.004077719,1.55E-04,1.99E-04,0.002120263,0.001712476,0.004186672
1753.004,0.003638638,1.88E-04,2.37E-04,0.001868342,1.35E-03,0.003643997
1754.932,0.003216561,1.67E-04,2.19E-04,0.001767253,1.32E-03,0.003471743
1756.861,2.63E-03,1.06E-04,1.70E-04,0.001650738,1.15E-03,0.003079001
1758.789,2.08E-03,1.17E-04,1.67E-04,0.001338238,8.84E-04,0.002505655
1760.718,1.74E-03,1.51E-04,2.68E-05,1.07E-03,6.38E-04,1.89E-03
1762.646,1.55E-03,-7.20E-05,-9.30E-05,9.21E-04,5.30E-04,1.29E-03
1764.575,1.30E-03,-1.33E-04,-1.01E-04,7.57E-04,0.000419232,9.43E-04
1766.503,1.04E-03,7.11E-05,-4.75E-05,7.14E-04,4.11E-04,1.15E-03
1768.432,9.00E-04,1.76E-04,4.74E-05,5.41E-04,3.72E-04,1.14E-03
1770.36,7.93E-04,7.97E-05,8.79E-06,5.31E-04,2.86E-04,9.05E-04
1772.289,7.93E-04,7.64E-05,1.13E-05,5.13E-04,2.51E-04,8.52E-04
1774.217,7.64E-04,8.40E-05,-7.58E-05,4.06E-04,9.47E-05,5.09E-04
1776.146,6.86E-04,8.94E-05,9.56E-05,4.65E-04,-5.21E-05,5.98E-04
1778.074,5.67E-04,1.30E-04,2.40E-04,2.51E-04,-5.71E-05,0.000564678
1780.003,5.48E-04,2.50E-04,2.79E-04,2.21E-04,-5.49E-05,6.96E-04
1781.931,3.69E-04,2.71E-04,1.99E-04,2.06E-04,-6.60E-05,6.10E-04
1783.86,2.11E-04,1.22E-04,-1.09E-04,5.03E-05,-9.61E-05,-3.36E-05
1785.788,2.16E-04,7.76E-05,-1.05E-04,-5.85E-05,-8.88E-05,-1.75E-04
1787.717,1.54E-04,1.05E-04,1.10E-04,-4.68E-05,-3.60E-05,1.33E-04
1789.645,3.48E-06,4.40E-05,9.33E-06,1.65E-04,-1.25E-05,2.06E-04
1791.574,-3.04E-05,-5.51E-05,-3.13E-05,1.79E-04,-3.92E-05,5.33E-05
1793.502,5.63E-07,-6.07E-07,6.94E-05,-2.78E-05,-1.62E-04,-1.21E-04
1795.431,-6.59E-05,-4.53E-05,9.84E-05,-5.66E-05,-1.21E-04,-1.24E-04
1797.359,9.76E-06,-1.63E-05,7.63E-05,-9.54E-05,4.73E-05,1.19E-05
1799.288,1.37E-04,4.51E-05,1.41E-04,-1.92E-04,1.76E-04,1.70E-04
1801.216,5.35E-05,6.38E-05,3.05E-04,2.85E-05,-8.62E-05,3.11E-04
1803.145,-1.21E-04,1.09E-04,2.61E-04,1.07E-04,-8.22E-05,3.94E-04
1805.073,6.80E-06,4.84E-05,1.27E-04,-1.66E-04,1.97E-04,2.07E-04
1807.002,1.07E-04,-5.06E-05,1.17E-04,-1.74E-04,1.28E-04,2.04E-05
1808.93,-6.54E-05,8.91E-05,1.19E-04,4.19E-05,8.97E-05,3.40E-04
1810.859,-2.13E-04,1.42E-04,2.52E-05,9.18E-05,1.94E-04,0.000452748
1812.787,-2.71E-04,1.04E-04,2.59E-05,7.34E-05,1.43E-04,3.46E-04
1814.716,-3.89E-04,1.55E-04,6.95E-05,1.32E-04,-6.97E-05,2.87E-04
1816.644,-2.22E-04,1.94E-04,1.78E-04,2.31E-04,-1.82E-04,4.21E-04
1818.573,-1.19E-04,2.62E-05,2.60E-04,1.36E-04,-3.80E-05,3.85E-04
1820.501,-3.18E-04,5.12E-06,4.59E-05,7.12E-05,-1.06E-04,1.61E-05
1822.43,-2.64E-04,1.82E-04,-8.11E-05,1.29E-04,-1.41E-04,8.81E-05
1824.358,-5.99E-05,-7.85E-05,2.58E-04,7.01E-05,9.30E-05,3.43E-04
1826.287,-5.31E-05,-3.47E-04,3.15E-04,5.17E-05,1.59E-04,1.78E-04
1828.215,-1.39E-04,-3.22E-04,2.69E-06,8.17E-05,9.18E-05,-0.000146126
1830.144,-2.52E-04,1.22E-05,-1.30E-04,7.17E-05,2.73E-05,-1.89E-05
1832.072,-1.60E-04,1.88E-04,-1.43E-04,1.38E-04,-8.05E-05,0.000102512
1834.001,8.58E-06,5.20E-05,3.87E-05,8.52E-05,-1.04E-04,7.15E-05
1835.929,1.51E-04,6.65E-05,2.96E-04,1.39E-05,1.50E-04,5.26E-04
1837.858,2.28E-05,2.26E-04,9.81E-05,-5.45E-05,2.34E-04,5.03E-04
1839.786,-1.39E-04,1.21E-04,-5.70E-05,-9.62E-05,-2.01E-05,-5.19682E-05
1841.715,-1.97E-04,1.50E-05,-2.33E-05,-8.53E-05,-2.59717E-05,-0.000119555
