,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1471.443,0.001627128,8.87E-04,3.36E-04,5.31E-04,1.40E-04,0.00189
1473.372,0.00160265,6.26E-04,2.58E-04,4.95E-04,1.02E-04,0.00148
1475.3,0.001447156,4.92E-04,-1.84E-04,2.89E-04,1.86E-04,7.83E-04
1477.229,0.001169074,6.91E-04,-2.01E-04,1.66E-04,2.07E-04,8.64E-04
1479.157,0.001077297,6.85E-04,2.47E-04,-1.60E-06,1.98E-04,0.00113
1481.086,0.001180259,1.18E-04,-1.11E-05,-2.42E-04,3.14E-04,1.79E-04
1483.014,9.59E-04,-2.06E-04,-1.35E-04,-8.30E-05,3.77E-04,-4.73E-05
1484.943,9.40E-04,1.91E-04,1.59E-04,-6.98E-05,7.19E-05,3.52E-04
1486.871,9.16E-04,3.37E-04,2.53E-04,1.92E-04,3.67E-05,8.19E-04
1488.8,7.19E-04,7.89E-05,2.66E-05,4.59E-04,2.55E-04,8.20E-04
1490.728,3.93E-04,9.31E-05,4.21E-06,1.97E-04,5.07E-04,8.02E-04
1492.657,4.73E-04,-1.25E-04,7.28E-05,-3.27E-05,4.36E-04,3.51E-04
1494.585,6.27E-04,-3.94E-04,2.33E-05,-4.97E-05,2.61E-04,-1.60E-04
1496.514,4.33E-04,-6.05E-06,-2.63E-05,-2.19E-04,1.43E-06,-2.50E-04
1498.442,5.07E-04,3.51E-04,2.59E-04,6.64E-06,-4.44E-05,5.72E-04
1500.371,8.52E-04,2.01E-04,3.57E-04,2.43E-04,3.46E-04,0.00115
1502.299,6.28E-04,-1.03E-04,2.34E-04,2.11E-04,4.11E-04,7.52E-04
1504.228,8.29E-04,-3.80E-04,4.05E-04,-5.93E-05,1.99E-04,1.65E-04
1506.156,9.75E-04,-1.71E-04,8.61E-04,-2.78E-04,-1.19E-04,2.92E-04
1508.085,0.001006932,4.26E-05,0.001204074,-2.64E-04,-4.58E-04,5.25E-04
1510.013,0.001482902,-2.63E-05,0.001375501,6.87E-06,-3.64E-04,9.92E-04
1511.942,0.001643376,-1.06E-04,0.001647497,3.05E-04,-1.41E-04,0.00171
1513.87,0.002184742,-1.00E-04,0.002144572,5.27E-04,4.44E-05,0.00262
1515.799,0.003177509,6.31E-05,0.002783875,4.25E-04,1.59E-04,0.00343
1517.727,0.004021359,1.92E-04,0.003864874,1.37E-04,5.11E-06,0.0042
1519.656,0.005069821,2.95E-04,0.00494298,-1.07E-04,4.55E-05,0.00518
1521.584,0.005937542,8.55E-05,0.005782063,-8.11E-05,2.93E-04,0.00608
1523.513,0.006144357,-2.96E-05,0.006386471,-2.15E-05,2.07E-04,0.00654
1525.441,0.00605406,1.81E-04,0.006370446,-1.49E-04,6.39E-05,0.00647
1527.37,0.005175432,1.19E-04,0.005320118,-9.09E-05,1.81E-04,0.00553
1529.298,0.004270463,-2.74E-04,0.003982955,-1.38E-04,1.91E-04,0.00376
1531.227,0.003184947,-3.42E-04,0.002890792,-1.69E-04,1.34E-05,0.00239
1533.155,0.002336401,-3.25E-05,0.001716737,-8.65E-05,-3.23E-05,0.00157
1535.084,0.001701325,1.68E-04,9.82E-04,-8.57E-05,1.01E-04,0.00117
1537.012,9.50E-04,1.40E-04,7.22E-04,-9.01E-05,2.40E-04,0.00101
1538.941,7.23E-04,1.76E-04,4.82E-04,-2.46E-05,2.71E-04,9.04E-04
1540.869,6.78E-04,4.20E-04,4.70E-04,2.02E-04,2.75E-04,0.00137
1542.798,4.63E-04,2.38E-04,4.69E-04,5.55E-04,1.32E-04,0.00139
1544.726,1.45E-04,1.97E-04,3.49E-04,3.39E-04,1.85E-05,9.03E-04
1546.655,5.38E-05,3.50E-04,2.79E-04,5.59E-05,-5.15E-05,6.33E-04
1548.583,9.11E-06,8.50E-05,2.03E-04,-8.76E-05,-9.93E-05,1.01E-04
1550.512,-7.23E-05,-2.02E-04,2.48E-04,-6.10E-05,-5.98E-05,-7.52E-05
1552.44,8.62E-05,4.41E-05,4.99E-04,2.11E-04,6.22E-05,8.16E-04
1554.369,1.37E-04,1.19E-04,2.41E-04,2.20E-04,-3.30E-06,5.77E-04
1556.297,2.05E-04,1.53E-04,1.30E-04,-7.47E-05,5.79E-05,2.66E-04
1558.226,-7.38E-05,1.60E-04,-2.96E-05,1.57E-05,3.23E-04,4.70E-04
1560.154,-9.99E-05,2.54E-04,-1.96E-04,7.09E-05,5.74E-04,7.03E-04
1562.083,5.39E-05,5.49E-07,-3.19E-04,-1.77E-04,7.80E-04,2.84E-04
1564.011,8.27E-05,-1.14E-04,-2.04E-04,-1.36E-04,9.39E-04,4.85E-04
1565.94,2.31E-04,-1.70E-04,2.56E-04,7.55E-05,9.72E-04,0.00113
1567.868,9.31E-05,-3.74E-04,2.19E-04,2.36E-04,3.13E-04,3.95E-04
1569.797,5.29E-06,-4.19E-04,3.13E-04,1.04E-04,-2.12E-06,-3.71E-06
1571.725,1.09E-04,-3.54E-04,2.30E-04,-3.75E-06,3.49E-04,2.21E-04
1573.654,4.91E-04,-9.39E-06,-2.56E-05,-5.52E-06,6.25E-04,5.85E-04
1575.582,4.17E-04,2.79E-04,-5.05E-06,9.78E-05,6.86E-04,0.00106
1577.511,4.32E-04,2.22E-04,8.27E-05,-3.36E-04,0.001178431,0.00115
1579.439,0.001011239,-2.39E-05,-1.48E-04,-3.31E-04,0.001471714,9.70E-04
1581.368,0.001303975,-1.19E-04,6.62E-05,-1.74E-04,0.001372,0.00115
1583.296,8.97E-04,1.94E-04,6.48E-04,-2.01E-04,0.001145149,0.00179
1585.225,6.51E-04,3.38E-04,3.23E-04,-1.58E-04,0.001148867,0.00165
1587.153,3.90E-04,2.26E-05,-4.71E-04,-8.61E-05,0.001235567,7.01E-04
1589.082,2.02E-04,-2.47E-04,-2.30E-04,1.13E-04,0.001054597,6.90E-04
1591.01,4.46E-04,-2.00E-04,2.12E-04,3.16E-05,9.03E-04,9.47E-04
1592.939,3.33E-04,-2.01E-04,9.43E-05,-1.73E-04,0.001050809,7.71E-04
1594.867,1.81E-04,-2.63E-04,-3.47E-05,-7.59E-04,0.001272234,2.15E-04
1596.796,2.56E-05,1.62E-05,1.46E-05,-0.001140427,0.001121673,1.20E-05
1598.724,-6.12E-05,3.90E-04,8.16E-05,-3.13E-04,9.13E-04,0.00107
1600.653,6.53E-05,1.28E-04,8.45E-05,1.30E-04,0.001098384,0.00144
1602.581,4.52E-04,-1.80E-04,1.51E-04,3.07E-05,0.001188287,0.00119
1604.51,4.65E-04,-1.94E-04,-2.26E-05,1.68E-04,0.001332663,0.00128
1606.438,3.91E-04,2.37E-06,1.21E-04,4.79E-04,0.001018498,0.00162
1608.367,0.001212679,3.16E-04,4.30E-04,2.88E-04,8.51E-04,0.00188
1610.295,0.001904362,4.19E-05,1.52E-04,8.35E-05,0.001059762,0.00134
1612.224,0.001929645,-3.14E-04,7.12E-04,2.79E-04,0.001233736,0.00191
1614.152,0.001931582,-2.28E-04,0.001174659,5.02E-04,0.001243383,0.00269
1616.081,0.002237752,1.08E-04,8.27E-04,5.82E-04,8.65E-04,0.00238
1618.009,0.003143312,3.08E-04,0.001034464,8.36E-04,9.80E-04,0.00316
1619.938,0.003753817,3.60E-04,0.001950601,0.001334156,0.001537835,0.00518
1621.866,0.003839236,3.56E-04,0.002558851,0.001257472,0.001529957,0.0057
1623.795,0.004280313,2.18E-04,0.002413671,7.48E-04,0.001709758,0.00509
1625.723,0.004357798,-5.45E-05,0.002719814,0.001003464,0.001910067,0.00558
1627.652,0.004317786,-1.67E-05,0.003220939,0.001236317,0.001858966,0.0063
1629.58,0.005118298,-1.16E-04,0.003802674,0.001262817,0.001939545,0.00689
1631.509,0.006058512,-2.99E-05,0.00416167,0.001591214,0.001425759,0.00715
1633.437,0.00621942,-1.38E-05,0.004572976,0.001704017,0.001062189,0.00733
1635.366,0.006309633,-1.44E-04,0.004937211,0.001162656,0.001023235,0.00698
1637.294,0.007271979,2.01E-04,0.005168402,0.001429557,0.001474762,0.00827
1639.223,0.008173831,4.98E-04,0.005539026,0.002247398,0.00229253,0.0106
1641.151,0.008733737,4.33E-04,0.006219299,0.002410006,0.001970793,0.011
1643.08,0.009191351,-1.25E-04,0.006672462,0.002214275,0.001143648,0.00991
1645.008,0.009397811,-5.19E-04,0.007177724,0.001986295,8.46E-04,0.00949
1646.937,0.010254137,-2.67E-04,0.008075452,0.001592718,0.001126648,0.0105
1648.865,0.011481067,2.57E-04,0.008540616,0.001812264,0.00168241,0.0123
1650.794,0.012435543,3.80E-04,0.008525064,0.002244216,0.001785373,0.0129
1652.722,0.013615104,1.07E-04,0.009208595,0.002265523,0.001892805,0.0135
1654.651,0.013978559,5.86E-05,0.010347687,0.002399877,0.001774915,0.0146
1656.579,0.01428691,2.80E-04,0.01180455,0.002408992,0.001446266,0.0159
1658.508,0.015562395,3.23E-04,0.012500121,0.002909895,0.001692176,0.0174
1660.436,0.016017056,3.58E-04,0.012489469,0.003544513,0.001675842,0.0181
1662.365,0.015774241,-4.20E-05,0.012591241,0.003310017,0.001424758,0.0173
1664.293,0.016052562,-3.44E-04,0.012300329,0.002833269,0.001407837,0.0162
1666.222,0.016214478,-3.80E-04,0.0116882,0.003129317,0.002007663,0.0164
1668.15,0.015767868,-3.16E-04,0.010945157,0.003435364,0.002159426,0.0162
1670.079,0.015192364,-3.53E-04,0.010026099,0.003433381,0.001963328,0.0151
1672.007,0.014251014,-4.80E-05,0.00866636,0.00357684,0.002033477,0.0142
1673.936,0.01295728,3.44E-05,0.007291818,0.003642113,0.002097266,0.0131
1675.864,0.01186622,-4.30E-05,0.005788854,0.003986738,0.002295707,0.012
1677.793,0.011012316,1.68E-04,0.004629067,0.004033673,0.00257918,0.0114
1679.721,0.010619766,-5.92E-05,0.004184073,0.004622307,0.002824246,0.0116
1681.65,0.010629662,-3.18E-04,0.003295858,0.005190173,0.002773335,0.0109
1683.578,0.010286912,1.11E-04,0.001991866,0.005408307,0.00287387,0.0104
1685.507,0.010187178,2.21E-04,0.001194256,0.005417205,0.003113448,0.00995
1687.435,0.011079729,-1.04E-04,6.24E-04,0.006276708,0.00337789,0.0102
1689.364,0.011815454,1.31E-04,3.40E-04,0.007576238,0.003388555,0.0114
1691.292,0.011994525,2.43E-04,5.16E-04,0.008014679,0.003609304,0.0124
1693.221,0.01273145,2.09E-04,5.23E-04,0.008288497,0.004398659,0.0134
1695.149,0.014059031,1.40E-04,1.05E-04,0.009027946,0.004829635,0.0141
1697.078,0.015160056,3.63E-04,9.82E-05,0.009906284,0.004656228,0.015
1699.006,0.016032447,3.88E-04,7.04E-05,0.010521297,0.005134045,0.0161
1700.935,0.016853643,-4.04E-05,-3.45E-05,0.010668398,0.005644376,0.0162
1702.863,0.017156483,-1.18E-04,-1.95E-04,0.01126171,0.005948909,0.0169
1704.792,0.016976379,-8.20E-05,-8.47E-05,0.011453931,0.00610284,0.0174
1706.72,0.017258809,3.90E-05,3.14E-04,0.011721894,0.006123359,0.0182
1708.649,0.017507395,2.50E-04,4.36E-04,0.011547925,0.006359789,0.0186
1710.577,0.017223425,2.74E-04,-4.18E-05,0.010736428,0.007046353,0.018
1712.505,0.016735156,1.73E-04,-4.72E-04,0.00983008,0.007242117,0.0168
1714.434,0.016321661,1.61E-04,9.26E-05,0.008713926,0.006924833,0.0159
1716.363,0.015670547,1.04E-04,4.68E-04,0.00794981,0.006979893,0.0155
1718.291,0.015174007,-1.75E-04,1.62E-04,0.007248249,0.006975517,0.0142
1720.219,0.014527008,9.52E-05,-4.98E-05,0.006910007,0.006999269,0.014
1722.148,0.013808473,1.64E-04,-9.33E-05,0.006884148,0.006845661,0.0138
1724.077,0.013219929,1.63E-04,4.85E-06,0.006576913,0.006338435,0.0131
1726.005,0.01199378,-2.85E-04,3.42E-04,0.005856128,0.005938359,0.0119
1727.933,0.01062842,-4.87E-04,2.75E-04,0.005299987,0.005949595,0.011
1729.862,0.010177366,-2.51E-04,3.49E-04,0.004689577,0.005802179,0.0106
1731.791,0.009885311,-4.43E-04,1.65E-04,0.004400246,0.005221848,0.00934
1733.719,0.009171202,-3.05E-04,-3.26E-04,0.004379174,0.00508878,0.00884
1735.647,0.008288548,1.93E-04,-7.52E-04,0.004130883,0.004605887,0.00818
1737.576,0.006981087,4.12E-04,-6.40E-04,0.003539337,0.004360463,0.00767
1739.505,0.006151961,6.57E-04,-3.82E-07,0.00305503,0.003933731,0.00765
1741.433,0.005116693,4.69E-04,9.57E-05,0.003060861,0.003164871,0.00679
1743.361,0.004210371,8.96E-05,-1.22E-04,0.002499665,0.002370964,0.00484
1745.29,0.003926629,1.14E-05,1.08E-05,0.00183844,0.001735588,0.0036
1747.219,0.00347542,-2.25E-04,5.55E-04,0.001534527,0.00160069,0.00347
1749.147,0.002884111,-4.39E-04,4.58E-04,0.001302958,0.001515778,0.00284
1751.075,0.002548294,9.72E-05,1.72E-05,0.001394473,0.001021464,0.00253
1753.004,0.002208571,6.45E-04,-2.21E-04,0.001499185,1.64E-04,0.00209
1754.932,0.001381429,5.62E-04,-1.97E-04,0.001223998,-6.96E-05,0.00152
1756.861,6.49E-04,2.50E-04,-4.00E-04,0.001268336,1.83E-04,0.0013
1758.789,5.84E-04,-2.50E-04,-5.98E-04,0.001226907,6.24E-04,0.001
1760.718,6.44E-04,-2.63E-04,-8.81E-04,8.66E-04,6.74E-04,3.95E-04
1762.646,7.62E-04,2.03E-05,-8.35E-04,7.53E-04,1.52E-04,9.10E-05
1764.575,5.79E-04,7.94E-05,-3.50E-04,6.30E-04,0,3.59E-04
1766.503,1.60E-04,-4.76E-04,-2.31E-05,2.08E-04,-2.78E-04,-5.70E-04
1768.432,-8.99E-05,-1.51E-04,2.15E-04,3.07E-04,-2.96E-04,7.50E-05
1770.36,-1.72E-05,1.63E-04,1.62E-04,4.74E-04,-4.06E-05,7.59E-04
1772.289,-1.14E-04,7.82E-05,-5.95E-05,-3.13E-05,1.49E-04,1.37E-04
1774.217,-2.28E-04,3.74E-04,-4.56E-04,-2.17E-04,-1.10E-04,-4.09E-04
1776.146,9.45E-05,1.48E-04,-4.90E-04,4.37E-05,-3.75E-04,-6.73E-04
1778.074,1.60E-04,-5.93E-04,-6.07E-05,2.63E-05,-4.41E-04,-0.00107
1780.003,1.66E-04,-3.03E-04,2.04E-04,2.24E-04,-4.53E-04,-3.28E-04
1781.931,1.48E-04,2.79E-04,-4.41E-05,3.57E-05,-7.58E-04,-4.88E-04
1783.86,7.75E-05,1.97E-04,3.15E-04,2.77E-06,-0.001125895,-6.11E-04
1785.788,-3.19E-04,-1.17E-04,6.20E-04,-8.09E-05,-9.46E-04,-5.25E-04
1787.717,-4.96E-04,-3.52E-04,4.05E-04,-1.07E-04,-3.44E-04,-3.98E-04
1789.645,-5.33E-04,-3.93E-04,2.06E-04,-1.05E-04,1.26E-05,-2.80E-04
1791.574,-5.65E-04,1.02E-04,1.34E-04,-8.67E-05,-2.20E-04,-7.13E-05
1793.502,-4.65E-04,1.92E-04,-1.82E-04,3.27E-06,-2.86E-04,-2.73E-04
1795.431,-2.31E-04,-3.34E-04,-7.07E-04,2.75E-04,-1.81E-05,-7.84E-04
1797.359,-5.54E-04,-4.44E-04,-3.63E-04,2.39E-04,-3.15E-04,-8.82E-04
1799.288,-5.54E-04,8.51E-05,3.15E-04,5.51E-04,-3.57E-04,5.94E-04
1801.216,-8.98E-05,5.06E-04,1.38E-04,6.29E-04,-2.80E-04,9.93E-04
1803.145,-5.94E-04,4.58E-04,-2.53E-05,5.14E-04,-5.24E-04,4.22E-04
1805.073,-4.61E-04,1.44E-04,2.02E-04,1.85E-05,-2.20E-04,1.44E-04
1807.002,-4.56E-05,3.82E-04,6.55E-04,-4.61E-04,1.47E-04,7.23E-04
1808.93,-5.19E-05,8.21E-04,6.99E-04,-2.39E-05,9.73E-05,0.00159
1810.859,3.48E-05,6.19E-04,1.18E-04,4.83E-04,-1.08E-04,0.00111
1812.787,1.99E-04,-4.10E-05,-1.91E-04,2.04E-04,-5.52E-05,-8.39E-05
1814.716,2.52E-04,-4.70E-04,-1.03E-04,-1.17E-04,5.48E-04,-1.42E-04
1816.644,5.83E-04,-2.54E-04,-6.91E-05,3.84E-04,9.30E-04,9.91E-04
1818.573,4.84E-04,1.37E-04,-5.19E-05,3.79E-04,5.08E-04,9.72E-04
1820.501,8.52E-05,4.16E-04,2.35E-04,-1.35E-04,4.12E-04,9.29E-04
1822.43,-3.10E-04,6.02E-05,3.27E-04,-1.93E-04,6.03E-04,7.98E-04
1824.358,-3.55E-04,6.52E-05,8.55E-04,-1.52E-04,3.08E-04,0.00108
1826.287,-1.70E-04,-3.08E-04,6.64E-04,-1.74E-04,-1.86E-04,-4.26E-06
1828.215,3.52E-04,-6.34E-04,-3.18E-04,-4.73E-04,-1.03E-04,-0.00153
1830.144,3.93E-04,-3.77E-05,-3.38E-04,-3.93E-05,6.02E-04,1.88E-04
1832.072,1.81E-04,6.69E-04,1.02E-04,4.60E-04,4.00E-04,0.00163
1834.001,1.36E-04,2.98E-04,4.69E-04,6.33E-05,-3.45E-04,4.85E-04
1835.929,2.53E-04,3.65E-04,4.49E-04,9.25E-05,4.96E-05,9.56E-04
1837.858,-6.25E-05,8.17E-04,1.02E-04,1.03E-04,3.58E-04,0.00138
1839.786,-1.37E-04,9.07E-04,-1.31E-04,3.75E-04,7.06E-04,0.00186
1841.715,-3.61E-04,4.91E-04,3.43E-04,6.19E-04,0.001101175,0.00255
