,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1461.801,0.005974643,3.08E-03,0.001267253,5.29E-04,4.73E-04,0.005345245
1463.729,0.005144114,2.72E-03,0.001113769,4.05E-04,4.18E-04,0.004658634
1465.658,0.004498245,2.37E-03,0.00092189,2.91E-04,3.89E-04,0.003972769
1467.586,0.004123592,2.11E-03,7.88E-04,2.23E-04,3.20E-04,0.003437181
1469.515,0.00379495,1.89E-03,6.73E-04,1.29E-04,2.74E-04,0.002962262
1471.443,0.003323772,1.67E-03,5.90E-04,9.96E-05,2.16E-04,0.002571479
1473.372,0.002842653,1.40E-03,5.22E-04,5.13E-05,2.46E-04,0.002221211
1475.3,0.002614485,1.14E-03,4.94E-04,1.85E-05,2.52E-04,0.001907756
1477.229,0.002361354,1.08E-03,4.53E-04,-3.15E-05,1.06E-04,0.001611064
1479.157,0.002073302,9.22E-04,4.62E-04,-7.84E-06,3.23E-05,0.001409395
1481.086,0.001821258,8.56E-04,4.18E-04,-1.10E-05,1.45E-04,0.001407623
1483.014,0.001614852,8.61E-04,2.91E-04,-4.43E-05,1.64E-04,0.001271242
1484.943,0.001508566,7.17E-04,2.17E-04,-6.57E-05,1.18E-04,0.000986424
1486.871,0.001436701,5.54E-04,3.76E-04,-1.15E-04,-1.23E-06,0.0008134
1488.8,0.001375762,3.69E-04,3.92E-04,-4.91E-05,-1.10E-04,0.000601529
1490.728,0.001353324,2.78E-04,3.81E-04,7.15E-05,-5.54E-05,0.000674536
1492.657,0.001204986,2.00E-04,6.12E-04,1.67E-04,4.05E-05,0.001019723
1494.585,0.001080152,1.43E-04,7.15E-04,2.31E-04,1.19E-04,0.001206597
1496.514,0.001100519,8.70E-05,0.000766619,1.92E-04,6.80E-05,0.001113242
1498.442,0.001296075,7.17E-05,0.000832774,1.54E-04,-2.13E-05,0.001037047
1500.371,0.001381735,2.19E-05,0.000924403,6.36E-05,-9.44E-06,1.00E-03
1502.299,0.001504124,2.16E-05,0.001062079,5.89E-05,-5.59E-05,0.001086615
1504.228,0.001615794,1.13E-04,0.001288812,1.80E-04,-8.06E-05,0.00150148
1506.156,0.001792444,8.58E-05,0.001617661,2.14E-04,-1.03E-04,0.001814699
1508.085,0.002124342,2.21E-05,0.001988157,1.30E-04,-1.47E-04,0.001993847
1510.013,0.002552149,7.90E-05,0.002412838,8.37E-05,-1.48E-04,0.002427857
1511.942,0.003212664,2.88E-05,0.003059526,1.13E-04,-8.26E-05,0.003118447
1513.87,0.004192054,-7.68E-05,0.003861064,2.31E-05,3.66E-05,0.003844041
1515.799,0.005457632,-2.17E-05,0.004941082,9.01E-06,6.69E-05,0.004995239
1517.727,0.006952455,6.47E-05,0.006371395,8.26E-05,-6.37E-05,0.006455055
1519.656,0.008504605,6.55E-05,0.007967163,1.54E-04,-1.99E-04,0.007987109
1521.584,0.009981471,7.47E-05,0.009485586,6.24E-05,-1.30E-04,0.00949275
1523.513,0.010675879,5.95E-05,0.010350894,-3.32E-05,5.50E-05,0.010432094
1525.441,0.010140688,6.43E-06,0.010067796,-9.14E-05,9.47E-05,0.01007754
1527.37,0.00859232,-7.06E-06,0.008714074,-5.71E-05,-2.06E-05,0.008629323
1529.298,0.006667662,2.30E-05,0.006817797,1.21E-05,-8.69E-05,0.006765962
1531.227,0.004922459,2.87E-05,0.005019595,8.97E-05,-4.68E-05,0.005091168
1533.155,0.003447495,-8.09E-05,0.003471668,7.45E-05,4.06E-05,0.003505918
1535.084,0.002381241,-1.83E-04,0.002299487,1.44E-04,6.47E-05,0.002324992
1537.012,0.001601715,-1.83E-04,0.001482186,1.30E-04,-5.04E-05,0.001379097
1538.941,9.62E-04,-1.85E-04,0.00092599,2.27E-05,-5.16E-05,0.000711894
1540.869,6.19E-04,-1.49E-04,5.69E-04,-2.46E-05,1.34E-04,5.30E-04
1542.798,4.32E-04,-1.31E-04,2.43E-04,1.60E-04,9.93E-05,3.71E-04
1544.726,2.63E-04,-2.17E-04,-8.78E-06,2.20E-04,4.41E-05,3.84E-05
1546.655,1.76E-04,-2.21E-04,1.33E-05,2.12E-05,1.39E-04,-4.73E-05
1548.583,1.14E-04,-1.53E-04,-7.84E-05,-7.28E-05,2.50E-04,-5.41E-05
1550.512,5.25E-05,-5.28E-05,-1.43E-04,3.24E-05,2.72E-04,1.09E-04
1552.44,1.46E-04,-3.13E-06,-7.69E-05,8.77E-05,2.64E-04,2.72E-04
1554.369,2.76E-04,-1.99E-05,-1.20E-04,4.89E-06,2.50E-04,1.15E-04
1556.297,1.37E-04,-3.83E-05,-4.89E-05,-2.52E-05,3.04E-04,1.92E-04
1558.226,-5.48E-05,-1.68E-05,-1.97E-05,5.12E-05,3.56E-04,3.70E-04
1560.154,-7.43E-05,7.25E-05,7.49E-07,-1.96E-05,3.67E-04,4.21E-04
1562.083,1.48E-05,3.06E-05,5.16E-05,-4.28E-05,4.23E-04,4.62E-04
1564.011,3.01E-05,4.10E-06,-1.30E-04,9.73E-05,4.54E-04,4.26E-04
1565.94,-6.00E-05,-3.67E-05,-2.13E-04,8.52E-05,4.59E-04,2.94E-04
1567.868,-7.50E-05,-2.76E-05,-1.09E-04,-5.52E-05,6.11E-04,4.19E-04
1569.797,-6.04E-06,5.20E-05,2.76E-05,-7.66E-05,6.42E-04,6.45E-04
1571.725,1.25E-04,9.12E-05,1.17E-04,-1.02E-06,5.82E-04,7.88E-04
1573.654,3.13E-04,2.05E-04,1.97E-04,1.30E-04,6.52E-04,1.18E-03
1575.582,2.24E-04,1.24E-04,3.79E-04,1.41E-04,7.77E-04,1.42E-03
1577.511,2.52E-04,-1.02E-04,5.41E-04,1.33E-05,0.000890126,1.34E-03
1579.439,5.43E-04,-6.85E-05,6.26E-04,-9.57E-06,0.000894375,1.44E-03
1581.368,0.00076812,5.15E-05,7.78E-04,-4.91E-06,0.000971538,1.80E-03
1583.296,0.000851489,8.04E-05,8.15E-04,-1.52E-05,0.001088207,1.97E-03
1585.225,0.000778717,4.56E-05,7.21E-04,3.46E-05,0.001170081,1.97E-03
1587.153,4.49E-04,2.57E-05,4.67E-04,-8.09E-06,0.001088494,0.001572743
1589.082,8.56E-05,3.29E-05,2.18E-04,-8.19E-05,0.001013898,1.18E-03
1591.01,-3.14E-06,-6.67E-05,1.16E-04,-3.11E-06,0.00098497,1.03E-03
1592.939,-5.11E-05,-3.92E-05,4.49E-05,7.47E-05,0.000985981,1.07E-03
1594.867,-8.21E-05,6.20E-05,5.64E-05,2.08E-05,0.00102274,1.16E-03
1596.796,2.73E-05,5.06E-05,2.65E-04,-6.83E-05,0.001016674,1.26E-03
1598.724,2.49E-04,-2.22E-05,5.15E-04,3.72E-05,0.001017452,1.55E-03
1600.653,5.33E-04,-1.65E-04,7.85E-04,1.67E-04,0.001004077,1.79E-03
1602.581,0.000730764,-1.78E-04,1.03E-03,2.54E-04,0.001064205,2.17E-03
1604.51,0.00096294,-1.44E-04,1.32E-03,3.00E-04,0.001205478,2.68E-03
1606.438,0.00131144,-5.91E-05,0.001677042,3.81E-04,0.001332303,3.33E-03
1608.367,0.001870492,-1.07E-04,0.001964986,5.82E-04,0.001355495,0.003795563
1610.295,0.002616688,-2.46E-04,0.002316845,7.36E-04,0.001511537,0.004317993
1612.224,0.003114405,-1.93E-04,0.002695614,7.85E-04,0.001536812,0.004824049
1614.152,0.003461281,-2.29E-04,0.003005309,0.000815137,0.001583078,0.005174976
1616.081,0.004094625,-4.65E-04,0.003418828,0.000974329,0.001742914,0.005670744
1618.009,0.004911753,-3.83E-04,0.004005562,0.001000791,0.00190883,0.006532559
1619.938,0.005559565,-1.58E-04,0.004434732,0.001016957,0.002008529,0.00730194
1621.866,0.006086106,-1.01E-04,0.004783166,0.001317693,0.001953476,0.007952979
1623.795,0.006818406,-1.17E-04,0.005338746,0.001572015,0.001958975,0.008752887
1625.723,0.007858412,-1.13E-04,0.00584923,0.001653992,0.002109716,0.009499632
1627.652,0.008697276,-1.81E-05,0.006357689,0.001718145,0.002193598,0.010251362
1629.58,0.009405723,3.49E-05,0.006939884,0.001853887,0.002231033,0.011059681
1631.509,0.010387909,-1.52E-05,0.007407923,0.002108669,0.002341991,0.011843338
1633.437,0.011144497,1.84E-05,0.007890858,0.002291799,0.002455892,0.012656993
1635.366,0.011852534,6.68E-05,0.008496277,0.002426581,0.002563761,0.013553403
1637.294,0.012633808,-1.38E-05,0.009007491,0.002355206,0.002583741,0.013932661
1639.223,0.013481385,9.77E-05,0.009708191,0.0024952,0.002592397,0.014893445
1641.151,0.014377048,1.12E-04,0.010417555,0.002708573,0.002649771,0.015888055
1643.08,0.015395855,-9.51E-06,0.011250515,0.002770404,0.002669352,0.016680758
1645.008,0.016677589,6.25E-05,0.012197889,0.002858455,0.002789812,0.017908666
1646.937,0.018392036,2.23E-04,0.013373868,0.003009954,0.002829881,0.019436604
1648.865,0.01993149,3.10E-04,0.014536453,0.003181455,0.002762893,0.020790968
1650.794,0.021302897,2.99E-04,0.015773082,0.003241445,0.002877679,0.02219076
1652.722,0.02294724,2.68E-04,0.016960677,0.003311307,0.003069831,0.02361014
1654.651,0.024276007,2.49E-04,0.018064156,0.003381911,0.003122071,0.02481733
1656.579,0.025331231,2.61E-04,0.01887199,0.003560486,0.003053596,0.025747072
1658.508,0.026332288,8.98E-05,0.01958649,0.003768933,0.003072158,0.026517414
1660.436,0.027136192,-2.19E-05,0.019814174,0.00393392,0.00307167,0.026797819
1662.365,0.027505799,-5.41E-05,0.019690154,0.004001051,0.003122132,0.026759224
1664.293,0.027349863,3.82E-05,0.019445958,0.00414379,0.00323752,0.02686542
1666.222,0.026902169,1.18E-04,0.018780197,0.004406635,0.003390899,0.026696094
1668.15,0.025980563,1.24E-04,0.017799262,0.004720903,0.003437942,0.02608187
1670.079,0.02477993,1.06E-04,0.016324581,0.005056907,0.003595725,0.025083711
1672.007,0.023497054,4.66E-05,0.014566086,0.00532364,0.003859061,0.023795432
1673.936,0.022017981,9.44E-05,0.012641885,0.005628912,0.003962649,0.02232785
1675.864,0.020566855,1.88E-04,0.010462859,0.00603461,0.004188816,0.020874748
1677.793,0.019215141,3.69E-04,0.008529719,0.006345217,0.004571171,0.019814663
1679.721,0.018298545,2.91E-04,0.006826303,0.006875014,0.004808367,0.018800508
1681.65,0.017663022,9.24E-05,0.005143333,0.007692087,0.005138324,0.018066098
1683.578,0.017251006,-3.68E-05,0.003791217,0.008324464,0.005517475,0.017596403
1685.507,0.017446023,3.01E-05,0.002713656,0.008953779,0.005716518,0.017414083
1687.435,0.018156947,7.43E-05,0.001975731,0.009833576,0.006021034,0.017904603
1689.364,0.019121304,1.31E-04,0.001352605,0.010791477,0.006575163,0.01885025
1691.292,0.020440707,1.63E-04,0.000944342,0.011857368,0.007077023,0.020041539
1693.221,0.022004124,1.46E-04,6.57E-04,0.012969667,0.007549472,0.02132186
1695.149,0.023765718,3.21E-07,4.43E-04,0.014047093,0.008058506,0.022549065
1697.078,0.025403535,-8.31E-05,2.14E-04,0.015335903,0.008468651,0.023935603
1699.006,0.026810039,3.63E-05,6.02E-05,0.016355329,0.008845676,0.025297505
1700.935,0.028324386,9.23E-05,-7.65E-06,0.017250899,0.009317241,0.026652809
1702.863,0.029357869,-3.94E-05,7.32E-05,0.017888835,0.009944986,0.027867557
1704.792,0.029747906,-9.03E-05,1.27E-04,0.017897324,0.010434371,0.028368626
1706.72,0.02937637,-7.27E-06,2.48E-04,0.01737848,0.010746156,0.028365227
1708.649,0.028898277,-8.18E-05,2.93E-04,0.01672473,0.01109179,0.028027368
1710.577,0.028333081,-1.05E-05,2.07E-04,0.015783976,0.011328496,0.027308764
1712.505,0.027428655,8.33E-05,1.91E-04,0.014913542,0.011584661,0.026772465
1714.434,0.026486431,-8.46E-05,1.23E-04,0.014023582,0.011698246,0.025759954
1716.363,0.025617308,-1.60E-04,8.99E-05,0.012911481,0.01166263,0.024504144
1718.291,0.024515102,-4.28E-05,6.28E-05,0.011909077,0.011542605,0.023471689
1720.219,0.023376176,9.60E-05,7.82E-05,0.011146313,0.011404621,0.022725151
1722.148,0.022374213,1.04E-04,3.80E-05,0.010404914,0.011215855,0.021762433
1724.077,0.0212407,3.58E-05,-7.10E-05,0.00948335,0.0110341,0.020482155
1726.005,0.020155054,-1.29E-05,1.44E-05,0.008624109,0.010752415,0.019378011
1727.933,0.019145937,2.40E-05,1.66E-04,0.007974623,0.01037911,0.018543622
1729.862,0.018012554,-3.54E-05,1.90E-04,0.007314424,0.009995965,0.017464995
1731.791,0.016680121,-1.06E-04,1.20E-04,0.006644778,0.00950914,0.016167569
1733.719,0.015308265,-1.91E-04,1.88E-05,0.00592868,0.008963075,0.014719463
1735.647,0.013984819,-6.56E-05,-4.78E-05,0.005272176,0.00824569,0.013404513
1737.576,0.012589946,2.74E-04,6.41E-05,0.004734589,0.00738647,0.012459232
1739.505,0.011150582,2.36E-04,1.68E-04,0.004219379,0.006588045,0.011211304
1741.433,0.009763107,-1.09E-05,1.90E-04,0.003607043,0.005891848,0.009677693
1743.361,0.008437274,4.22E-05,1.42E-04,0.003002262,0.005110108,0.008297039
1745.29,0.007411737,1.37E-04,1.48E-04,0.002593568,0.004332292,0.007211573
1747.219,0.006314223,1.37E-04,1.62E-05,0.002236412,0.003803188,0.006192967
1749.147,0.005346777,4.55E-05,5.94E-05,0.001952112,0.003125346,0.005182442
1751.075,0.004500772,7.33E-05,1.27E-04,0.001589738,0.002484533,0.004274647
1753.004,0.003717831,5.22E-05,1.26E-04,0.001127777,0.002018496,0.003324203
1754.932,0.003138183,5.48E-05,2.04E-04,0.001001716,0.001683276,0.002944101
1756.861,0.002472008,2.71E-05,1.45E-04,0.000942558,0.001306348,0.002421361
1758.789,0.001817039,-1.37E-04,-3.73E-05,0.000841935,0.000979385,0.001646954
1760.718,0.001483937,-1.19E-04,-1.10E-04,0.000721733,0.000887467,0.001379832
1762.646,0.001214704,8.86E-05,-6.74E-05,5.55E-04,8.30E-04,0.001406439
1764.575,0.000959968,1.72E-04,3.74E-05,4.18E-04,5.74E-04,0.001200161
1766.503,0.000802056,1.51E-04,7.82E-05,2.46E-04,5.60E-04,0.001036024
1768.432,0.000664541,-6.81E-06,9.65E-05,1.71E-04,4.68E-04,7.28E-04
1770.36,5.81E-04,-1.22E-04,1.80E-04,4.57E-05,2.72E-04,3.75E-04
1772.289,4.80E-04,-8.62E-05,1.67E-04,2.37E-05,2.47E-04,3.51E-04
1774.217,3.37E-04,1.93E-06,4.91E-05,1.78E-04,2.64E-04,4.93E-04
1776.146,3.47E-04,1.35E-05,1.57E-04,2.52E-04,1.17E-04,5.40E-04
1778.074,2.37E-04,-7.80E-06,9.19E-05,8.40E-05,-1.99E-06,1.66E-04
1780.003,1.60E-04,7.28E-05,-6.57E-05,-3.37E-05,-4.92E-05,-7.60E-05
1781.931,2.21E-04,1.22E-04,-1.39E-05,-2.45E-06,6.71E-05,1.73E-04
1783.86,2.08E-04,1.17E-04,-4.59E-05,5.73E-05,1.05E-04,2.33E-04
1785.788,1.13E-04,-3.66E-05,-7.20E-05,1.14E-04,-3.54E-05,-2.99E-05
1787.717,6.39E-06,-1.15E-04,-1.88E-05,-1.65E-05,-1.63E-04,-3.14E-04
1789.645,-1.24E-06,3.49E-06,2.13E-05,-7.92E-05,-8.30E-05,-1.37E-04
1791.574,-7.21E-05,1.03E-04,-4.03E-05,-5.45E-05,8.39E-05,9.23E-05
1793.502,-1.67E-05,7.69E-05,-3.96E-05,-2.99E-05,5.53E-05,6.27E-05
1795.431,1.85E-04,1.22E-04,-2.58E-05,1.07E-04,-1.00E-04,1.03E-04
1797.359,1.35E-04,6.84E-05,-4.57E-05,9.83E-05,-2.06E-04,-8.48E-05
1799.288,-8.78E-06,8.94E-05,4.01E-05,7.4781E-05,-2.07E-04,-2.89E-06
1801.216,-8.39E-05,2.21E-04,1.44E-04,1.86E-05,-1.51E-04,2.32E-04
1803.145,-1.37E-04,1.26E-04,1.36E-04,-1.64E-04,-8.04E-06,8.90E-05
1805.073,-1.90E-04,3.57E-05,1.18E-04,-9.85E-05,-8.31E-05,-2.74E-05
1807.002,-1.80E-04,-1.13E-05,-4.12E-05,9.85E-05,-0.000239007,-1.93E-04
1808.93,-2.35E-04,-6.48E-05,-8.92E-05,2.33E-04,-1.09E-04,-2.94E-05
1810.859,-1.95E-04,6.67E-05,-9.43E-05,2.17E-04,0.00E+00,1.90E-04
1812.787,-6.84E-05,1.33E-04,9.55E-05,1.28E-04,-3.03E-05,3.26E-04
1814.716,9.61E-05,3.26E-05,1.36E-04,1.02E-05,-1.51E-04,2.81E-05
1816.644,9.20E-05,1.24E-04,-1.67E-04,-1.36E-04,-2.40E-04,-4.20E-04
1818.573,-5.61E-05,1.38E-04,-1.37E-04,-1.35E-04,-1.23E-04,-2.57E-04
1820.501,-5.01E-05,-1.20E-05,5.73E-05,3.51E-05,3.46E-05,1.15E-04
1822.43,1.37E-04,1.28E-05,9.52E-05,1.27E-04,3.34E-05,2.68E-04
1824.358,2.22E-04,1.67E-04,2.91E-05,1.81E-04,-1.01E-04,2.76E-04
1826.287,8.03E-05,1.91E-04,-1.92E-04,1.24E-04,-1.22E-04,9.77E-07
1828.215,2.54E-05,-1.38E-05,-2.57E-04,8.63E-05,-1.22E-04,-3.06E-04
1830.144,8.09E-05,9.67E-05,-1.69E-04,2.46E-04,6.46E-05,2.37E-04
1832.072,1.14E-04,1.99E-04,-1.04E-04,2.67E-04,1.37E-04,4.99E-04
1834.001,1.27E-04,1.08E-04,6.65E-05,9.82E-05,2.00E-05,2.93E-04
1835.929,7.37E-05,4.50E-05,5.19E-05,-2.62E-04,7.19E-05,-9.30E-05
1837.858,-3.22E-05,3.99E-05,1.26E-04,-3.18E-04,-2.87E-05,-1.81E-04
1839.786,2.15E-04,8.86E-05,1.89E-04,9.13E-06,-7.29E-05,2.14E-04
1841.715,2.92E-04,3.84E-05,7.69E-05,2.06E-04,-1.09E-04,2.13E-04
