,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1473.372,0.002955532,6.26E-04,6.75E-04,2.29E-04,2.89E-04,0.002602624
1475.3,0.00264911,4.92E-04,7.47E-04,1.43E-04,2.60E-04,0.002370292
1477.229,0.002421901,6.91E-04,7.09E-04,1.23E-04,2.32E-04,0.002204609
1479.157,0.002251256,6.85E-04,6.79E-04,7.04E-05,2.10E-04,0.001959653
1481.086,0.001933772,1.18E-04,7.93E-04,-1.14E-05,1.84E-04,0.001734943
1483.014,0.001727211,-2.06E-04,7.13E-04,-5.73E-05,1.60E-04,0.001512049
1484.943,0.001584411,1.91E-04,5.19E-04,-1.01E-04,1.68E-04,0.001190503
1486.871,0.001429619,3.37E-04,5.59E-04,-1.59E-05,1.46E-04,0.001294021
1488.8,0.001320661,7.89E-05,6.73E-04,8.63E-05,9.75E-05,0.00145204
1490.728,0.001295414,9.31E-05,7.08E-04,5.09E-05,4.85E-05,0.001264898
1492.657,0.001258382,-1.25E-04,7.83E-04,-6.58E-06,7.03E-05,0.001155439
1494.585,0.001205617,-3.94E-04,8.66E-04,-7.20E-05,6.49E-05,0.001161279
1496.514,0.001180347,-6.05E-06,0.001011071,-8.09E-05,5.47E-05,0.001279844
1498.442,0.001205996,3.51E-04,0.001046882,-2.74E-05,1.98E-05,0.001134652
1500.371,0.001317478,2.01E-04,0.001061912,-3.32E-05,-5.68E-05,9.56E-04
1502.299,0.001489725,-1.03E-04,0.001232676,7.18E-07,-1.07E-04,0.001203762
1504.228,0.001634618,-3.80E-04,0.001448072,1.85E-05,-4.09E-05,0.001509213
1506.156,0.00186736,-1.71E-04,0.001721588,-2.85E-05,4.00E-05,0.001720275
1508.085,0.002279517,4.26E-05,0.002207149,-5.17E-05,4.89E-05,0.002078688
1510.013,0.002797778,-2.63E-05,0.002749197,8.50E-06,4.86E-05,0.002600446
1511.942,0.003544123,-1.06E-04,0.00350252,5.06E-05,-1.82E-05,0.003338636
1513.87,0.004590868,-1.00E-04,0.004476257,8.86E-05,-9.07E-06,0.004504281
1515.799,0.005928535,6.31E-05,0.005696662,1.04E-04,-5.08E-05,0.005789727
1517.727,0.007587091,1.92E-04,0.007280117,3.37E-05,-1.22E-04,0.007166225
1519.656,0.009333046,2.95E-04,0.008911338,3.30E-05,-5.59E-05,0.008835624
1521.584,0.010967545,8.55E-05,0.010545975,7.12E-05,4.42E-05,0.010751989
1523.513,0.011769837,-2.96E-05,0.011484616,3.41E-05,7.19E-05,0.011741049
1525.441,0.011208252,1.81E-04,0.011152796,-4.66E-05,4.72E-05,0.011215993
1527.37,0.009545192,1.19E-04,0.009644447,-2.13E-05,4.00E-06,0.009582299
1529.298,0.007383855,-2.74E-04,0.007502984,1.07E-04,8.74E-05,0.007711387
1531.227,0.005361728,-3.42E-04,0.005594264,1.36E-04,4.56E-05,0.005734643
1533.155,0.003669757,-3.25E-05,0.004042421,1.22E-04,5.83E-06,0.004136521
1535.084,0.00246426,1.68E-04,0.002709926,9.53E-05,7.68E-05,0.002898039
1537.012,0.001595807,1.40E-04,0.001662303,1.08E-04,1.14E-04,0.001898938
1538.941,9.55E-04,1.76E-04,0.001071415,4.19E-05,1.08E-04,0.001190443
1540.869,5.04E-04,4.20E-04,7.81E-04,5.45E-05,-1.29E-05,7.93E-04
1542.798,1.67E-04,2.38E-04,4.67E-04,1.24E-04,-2.51E-06,6.13E-04
1544.726,-1.44E-06,1.97E-04,3.15E-04,1.24E-04,1.40E-04,7.02E-04
1546.655,-4.67E-05,3.50E-04,2.75E-04,4.40E-05,1.82E-04,6.23E-04
1548.583,-7.37E-05,8.50E-05,2.41E-04,-3.35E-06,1.98E-04,4.26E-04
1550.512,-6.64E-05,-2.02E-04,2.00E-04,1.62E-06,2.00E-04,3.43E-04
1552.44,-1.23E-04,4.41E-05,5.51E-05,-3.09E-05,2.19E-04,2.66E-04
1554.369,-9.74E-05,1.19E-04,-3.45E-05,-6.08E-05,1.60E-04,1.73E-04
1556.297,-7.59E-05,1.53E-04,-8.12E-06,7.83E-05,1.49E-04,2.81E-04
1558.226,-1.57E-04,1.60E-04,-2.99E-05,2.47E-04,2.67E-04,5.37E-04
1560.154,-1.03E-04,2.54E-04,5.48E-05,2.10E-04,4.01E-04,7.41E-04
1562.083,1.18E-04,5.49E-07,1.33E-04,1.42E-04,4.95E-04,8.72E-04
1564.011,1.33E-04,-1.14E-04,6.37E-05,2.56E-05,5.40E-04,7.49E-04
1565.94,1.29E-05,-1.70E-04,5.18E-05,-7.07E-05,5.60E-04,5.33E-04
1567.868,9.20E-05,-3.74E-04,1.37E-04,5.59E-05,5.95E-04,7.38E-04
1569.797,2.41E-04,-4.19E-04,1.26E-04,8.44E-05,7.46E-04,1.06E-03
1571.725,4.51E-04,-3.54E-04,1.28E-04,6.45E-05,8.44E-04,1.12E-03
1573.654,5.59E-04,-9.39E-06,1.83E-04,7.82E-05,8.51E-04,1.09E-03
1575.582,6.13E-04,2.79E-04,3.27E-04,4.00E-05,9.09E-04,1.29E-03
1577.511,7.42E-04,2.22E-04,5.47E-04,-3.92E-05,0.00103,1.51E-03
1579.439,9.40E-04,-2.39E-05,6.44E-04,-8.37E-05,0.00116,1.71E-03
1581.368,0.001067101,-1.19E-04,6.84E-04,-9.35E-05,0.00113,1.71E-03
1583.296,0.001172249,1.94E-04,6.73E-04,7.13E-06,0.00112,1.80E-03
1585.225,0.001167368,3.38E-04,6.08E-04,9.28E-05,0.0012,1.87E-03
1587.153,9.15E-04,2.26E-05,4.94E-04,-2.59E-05,0.00117,0.001493749
1589.082,6.16E-04,-2.47E-04,2.03E-04,-1.07E-04,0.00111,9.12E-04
1591.01,4.81E-04,-2.00E-04,9.04E-05,-8.90E-05,0.00111,8.86E-04
1592.939,4.31E-04,-2.01E-04,9.13E-05,-6.29E-05,0.00113,1.09E-03
1594.867,5.35E-04,-2.63E-04,-5.41E-06,-1.53E-05,0.0012,1.16E-03
1596.796,6.87E-04,1.62E-05,-3.80E-05,1.06E-04,0.00134,1.37E-03
1598.724,7.57E-04,3.90E-04,9.17E-05,2.34E-04,0.00142,1.80E-03
1600.653,9.17E-04,1.28E-04,4.19E-04,3.24E-04,0.00139,2.11E-03
1602.581,0.00124191,-1.80E-04,7.26E-04,3.78E-04,0.00136,2.45E-03
1604.51,0.001714203,-1.94E-04,9.41E-04,3.43E-04,0.00138,2.61E-03
1606.438,0.002143838,2.37E-06,0.001215171,2.99E-04,0.00152,2.85E-03
1608.367,0.002576195,3.16E-04,0.001696126,3.66E-04,0.00171,0.003518315
1610.295,0.003166291,4.19E-05,0.002181029,5.49E-04,0.00186,0.004231978
1612.224,0.003834543,-3.14E-04,0.002563588,8.92E-04,0.00191,0.005014058
1614.152,0.004422356,-2.28E-04,0.002890291,0.001087474,0.00193,0.005562893
1616.081,0.005213798,1.08E-04,0.003436362,0.001099566,0.00221,0.006350714
1618.009,0.00611966,3.08E-04,0.003881424,0.001223878,0.00243,0.007158962
1619.938,0.006876365,3.60E-04,0.004323708,0.001360116,0.00237,0.007816372
1621.866,0.007611618,3.56E-04,0.004942525,0.001455134,0.00235,0.008551688
1623.795,0.008559933,2.18E-04,0.005446745,0.001783094,0.00242,0.009318519
1625.723,0.009498709,-5.45E-05,0.006038442,0.00202786,0.00256,0.010371412
1627.652,0.01052547,-1.67E-05,0.006587947,0.002215091,0.00266,0.011409746
1629.58,0.011410899,-1.16E-04,0.007097489,0.002335125,0.00274,0.012063047
1631.509,0.012316269,-2.99E-05,0.007546723,0.002425773,0.00281,0.012611605
1633.437,0.013043179,-1.38E-05,0.008044826,0.002526116,0.00291,0.013469525
1635.366,0.013781148,-1.44E-04,0.008769513,0.002601467,0.00301,0.014379397
1637.294,0.014929178,2.01E-04,0.009642707,0.002741502,0.00306,0.015440096
1639.223,0.016154197,4.98E-04,0.010471437,0.002842693,0.00319,0.016561047
1641.151,0.017271197,4.33E-04,0.011266732,0.003121164,0.00331,0.017994299
1643.08,0.018561877,-1.25E-04,0.012120771,0.003408075,0.00328,0.019170613
1645.008,0.019903177,-5.19E-04,0.013134346,0.003459883,0.0032,0.020075909
1646.937,0.021421526,-2.67E-04,0.014410286,0.003450373,0.00318,0.021326858
1648.865,0.023035386,2.57E-04,0.015734781,0.003456248,0.00337,0.02281231
1650.794,0.024632895,3.80E-04,0.01679305,0.003562203,0.00343,0.023994519
1652.722,0.026285615,1.07E-04,0.018156245,0.003680586,0.00343,0.025572482
1654.651,0.027834904,5.86E-05,0.019523265,0.00393603,0.00339,0.027109615
1656.579,0.029281914,2.80E-04,0.02059602,0.00421132,0.00343,0.028319576
1658.508,0.030705034,3.23E-04,0.021439869,0.004498807,0.00355,0.029554108
1660.436,0.031525274,3.58E-04,0.021887244,0.004706862,0.00373,0.030511234
1662.365,0.031784163,-4.20E-05,0.021869464,0.00513236,0.00375,0.0309117
1664.293,0.031629903,-3.44E-04,0.021423619,0.005303527,0.00384,0.030723852
1666.222,0.030952972,-3.80E-04,0.020558388,0.00536629,0.00396,0.030138921
1668.15,0.029793162,-3.16E-04,0.019535773,0.005446701,0.00385,0.029051831
1670.079,0.028364061,-3.53E-04,0.017842853,0.005743386,0.00394,0.027672422
1672.007,0.026821531,-4.80E-05,0.015601848,0.006187515,0.00425,0.026210864
1673.936,0.025230881,3.44E-05,0.013499488,0.006565869,0.00455,0.024764614
1675.864,0.023663231,-4.30E-05,0.011374992,0.007092111,0.00482,0.02326724
1677.793,0.02224296,1.68E-04,0.009118682,0.007637001,0.00511,0.02184423
1679.721,0.02104299,-5.92E-05,0.007108048,0.008142177,0.00539,0.020635741
1681.65,0.020157839,-3.18E-04,0.005373191,0.008801952,0.00569,0.019855213
1683.578,0.020081609,1.11E-04,0.004042723,0.00961023,0.00594,0.019632439
1685.507,0.020528848,2.21E-04,0.002909885,0.010394501,0.00637,0.019728922
1687.435,0.021165198,-1.04E-04,0.00201415,0.011304954,0.00693,0.020258454
1689.364,0.022246578,1.31E-04,0.001374272,0.012554402,0.00755,0.021380056
1691.292,0.023624738,2.43E-04,0.001004704,0.013773716,0.00814,0.022843287
1693.221,0.025237207,2.09E-04,5.73E-04,0.015026454,0.00868,0.024216253
1695.149,0.026993447,1.40E-04,2.21E-04,0.016418708,0.00915,0.025676173
1697.078,0.029056696,3.63E-04,8.78E-05,0.017796797,0.00966,0.027480592
1699.006,0.030994676,3.88E-04,1.61E-04,0.018931331,0.01013,0.029325679
1700.935,0.032542346,-4.04E-05,1.91E-04,0.019921629,0.01065,0.030907328
1702.863,0.033451015,-1.18E-04,1.09E-04,0.020531973,0.01125,0.031904355
1704.792,0.033939745,-8.20E-05,1.57E-05,0.020658411,0.0118,0.032398559
1706.72,0.033886585,3.90E-05,-4.99E-05,0.020130026,0.01203,0.031938493
1708.649,0.033345574,2.50E-04,4.26E-05,0.019181084,0.01232,0.031418788
1710.577,0.032512624,2.74E-04,7.28E-05,0.018075508,0.01272,0.030946205
1712.505,0.031581804,1.73E-04,-1.29E-04,0.017029252,0.01295,0.029871243
1714.434,0.030522973,1.61E-04,-2.01E-04,0.01597897,0.01306,0.028720838
1716.363,0.029326203,1.04E-04,-9.07E-05,0.014809129,0.01317,0.027709499
1718.291,0.028133753,-1.75E-04,9.96E-05,0.013685043,0.01308,0.026853798
1720.219,0.027024602,9.52E-05,2.12E-04,0.012822967,0.01286,0.025959294
1722.148,0.025732262,1.64E-04,1.79E-04,0.011957625,0.01262,0.024782377
1724.077,0.024468821,1.63E-04,8.13E-05,0.011073003,0.01237,0.023540605
1726.005,0.023218961,-2.85E-04,-3.61E-06,0.010238502,0.01213,0.022377208
1727.933,0.021848671,-4.87E-04,-4.02E-05,0.00937242,0.01182,0.021185206
1729.862,0.02047991,-2.51E-04,-1.06E-04,0.00847285,0.01132,0.019743061
1731.791,0.01890711,-4.43E-04,-1.41E-04,0.00760248,0.0107,0.018162814
1733.719,0.01714061,-3.05E-04,-5.73E-05,0.006863584,0.00991,0.016610117
1735.647,0.01562838,1.93E-04,9.16E-05,0.006097336,0.00907,0.015182857
1737.576,0.014291379,4.12E-04,9.90E-05,0.005345381,0.00832,0.013737541
1739.505,0.012802318,6.57E-04,-9.01E-05,0.004810885,0.00749,0.012192046
1741.433,0.011360358,4.69E-04,-1.94E-04,0.004289314,0.00666,0.010770521
1743.361,0.009897478,8.96E-05,-1.33E-04,0.00370387,0.00582,0.009433643
1745.29,0.008417649,1.14E-05,-8.67E-05,0.003205285,0.005,0.008266922
1747.219,0.007081663,-2.25E-04,-2.10E-04,0.002813409,0.0043,0.007064733
1749.147,0.005926202,-4.39E-04,-1.43E-04,0.002537116,0.00371,0.006195158
1751.075,0.004967365,9.72E-05,-1.20E-05,0.00216439,0.00299,0.005196101
1753.004,0.004153815,6.45E-04,5.75E-05,0.001656492,0.0024,0.004141991
1754.932,0.003423077,5.62E-04,4.65E-05,0.001375443,0.00206,0.003556273
1756.861,0.002766263,2.50E-04,-2.92E-05,0.001245908,0.00159,0.002969315
1758.789,0.002312667,-2.50E-04,-1.22E-04,0.001094793,0.00115,0.002175946
1760.718,0.001995773,-2.63E-04,-7.40E-05,0.001036604,0.00103,0.001961847
1762.646,0.00162347,2.03E-05,3.64E-05,9.10E-04,8.98E-04,0.001829225
1764.575,0.001281847,7.94E-05,1.52E-05,6.74E-04,7.33E-04,0.001425531
1766.503,0.001069486,-4.76E-04,-7.30E-06,4.99E-04,5.69E-04,0.001035365
1768.432,0.001023716,-1.51E-04,4.98E-05,4.47E-04,4.14E-04,9.19E-04
1770.36,8.01E-04,1.63E-04,1.35E-05,3.92E-04,3.30E-04,8.19E-04
1772.289,5.90E-04,7.82E-05,3.16E-06,2.87E-04,3.19E-04,6.93E-04
1774.217,5.45E-04,3.74E-04,-6.28E-05,2.09E-04,2.68E-04,5.79E-04
1776.146,4.86E-04,1.48E-04,-6.84E-05,1.35E-04,1.15E-05,3.40E-04
1778.074,3.97E-04,-5.93E-04,-2.64E-05,1.88E-04,-9.58E-05,2.60E-04
1780.003,3.19E-04,-3.03E-04,-3.66E-05,1.88E-04,-1.29E-05,2.39E-04
1781.931,2.06E-04,2.79E-04,-1.20E-05,-8.95E-05,-1.94E-04,-2.23E-04
1783.86,1.46E-04,1.97E-04,9.78E-05,-5.59E-05,-1.75E-04,-4.67E-05
1785.788,8.97E-05,-1.17E-04,1.47E-04,4.17E-05,-1.03E-05,3.25E-04
1787.717,1.15E-05,-3.52E-04,2.05E-04,-4.16E-05,1.64E-05,3.61E-04
1789.645,5.91E-05,-3.93E-04,6.47E-05,9.41E-05,1.19E-04,4.31E-04
1791.574,8.66E-05,1.02E-04,-7.85E-05,8.21E-05,6.44E-05,1.67E-04
1793.502,2.16E-04,1.92E-04,-1.43E-04,-3.32E-05,9.26E-06,-1.00E-04
1795.431,1.77E-04,-3.34E-04,-1.12E-04,2.62E-05,-3.64E-05,-1.14E-04
1797.359,-3.10E-05,-4.44E-04,3.01E-05,-1.07E-04,-1.63E-04,-2.23E-04
1799.288,-1.07E-04,8.51E-05,2.87E-05,0,-1.82E-04,-5.26E-05
1801.216,3.71E-05,5.06E-04,-1.10E-05,4.71E-05,-1.75E-04,1.35E-05
1803.145,3.28E-05,4.58E-04,-2.31E-05,1.04E-05,-1.11E-04,-2.12E-05
1805.073,-2.88E-05,1.44E-04,-6.94E-05,-5.99E-05,-8.88E-06,-8.28E-05
1807.002,1.60E-04,3.82E-04,-9.26E-05,-6.95E-06,0,-7.58E-05
1808.93,8.55E-05,8.21E-04,2.68E-05,1.13E-04,-1.52E-04,-2.67E-05
1810.859,-1.16E-04,6.19E-04,1.93E-06,2.07E-05,-2.10E-04,-1.60E-04
1812.787,-5.49E-05,-4.10E-05,6.17E-05,-1.76E-04,-1.91E-04,-2.33E-04
1814.716,-1.18E-05,-4.70E-04,3.13E-05,-1.80E-04,-1.83E-04,-1.87E-04
1816.644,-2.06E-04,-2.54E-04,-1.49E-04,-6.10E-05,-1.61E-04,-3.84E-04
1818.573,-2.18E-04,1.37E-04,-3.53E-05,4.66E-05,-2.00E-04,-2.15E-04
1820.501,4.47E-05,4.16E-04,1.19E-04,-2.65E-05,-1.59E-04,1.08E-04
1822.43,1.45E-04,6.02E-05,1.11E-04,-1.10E-04,-1.43E-05,1.15E-04
1824.358,-4.07E-05,6.52E-05,1.29E-04,-2.59E-04,9.62E-05,-2.76E-05
1826.287,-4.62E-05,-3.08E-04,9.54E-05,-2.81E-04,6.06E-05,-1.59E-04
1828.215,-1.21E-04,-6.34E-04,-5.53E-05,-1.76E-04,-1.40E-04,-3.40E-04
1830.144,-1.11E-04,-3.77E-05,4.25E-05,-2.43E-04,-1.94E-04,-3.06E-04
1832.072,-3.03E-05,6.69E-04,6.34E-06,-1.52E-04,-1.30E-04,-2.27E-04
1834.001,1.36E-04,2.98E-04,-3.99E-06,2.17E-05,-1.57E-04,-1.05E-04
1835.929,2.55E-04,3.65E-04,9.73E-05,-1.62E-04,-2.30E-04,-2.89E-04
1837.858,3.41E-04,8.17E-04,5.00E-05,-1.24E-04,-2.05E-04,-3.35E-04
1839.786,3.99E-04,9.07E-04,-2.95E-05,5.76E-05,-6.48E-05,-1.74E-04
1841.715,4.14E-04,4.91E-04,-4.27E-05,-7.39E-06,-7.56E-05,-1.03E-04
