,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1459.872,0.007309454,0.004903922,1.43E-03,4.25E-04,2.26E-04,0.006985013
1461.801,0.006512158,0.004390112,1.26E-03,5.11E-04,2.35E-04,0.006400149
1463.729,0.005685445,0.003949435,1.01E-03,4.25E-04,1.27E-04,0.005516939
1465.658,0.004998347,0.003477367,9.50E-04,2.77E-04,2.16E-05,0.004725391
1467.586,0.004409767,0.003093538,8.77E-04,2.42E-04,3.10E-05,0.004243355
1469.515,0.00391146,0.002758364,7.35E-04,2.61E-04,6.73E-05,0.003821031
1471.443,0.003378544,2.29E-03,5.89E-04,1.37E-04,1.02E-04,0.003119164
1473.372,0.002930472,1.88E-03,5.10E-04,7.38E-05,7.48E-05,0.002539328
1475.3,0.002694605,1.78E-03,5.72E-04,1.14E-04,2.51E-05,2.50E-03
1477.229,0.002488912,1.64E-03,6.27E-04,1.16E-04,-8.00E-05,2.30E-03
1479.157,0.002192018,1.39E-03,6.48E-04,2.13E-04,-7.65E-05,0.002173194
1481.086,0.001971741,1.18E-03,6.42E-04,2.90E-04,-3.44E-05,2.08E-03
1483.014,1.84E-03,9.94E-04,5.59E-04,1.35E-04,2.21E-05,1.71E-03
1484.943,1.62E-03,8.63E-04,5.39E-04,5.42E-05,5.67E-05,1.51E-03
1486.871,1.52E-03,8.14E-04,6.30E-04,5.70E-05,4.34E-05,1.54E-03
1488.8,1.43E-03,6.71E-04,6.46E-04,5.79E-05,6.55E-05,1.44E-03
1490.728,1.30E-03,4.89E-04,7.01E-04,-4.53E-05,1.20E-04,1.26E-03
1492.657,1.27E-03,3.98E-04,7.51E-04,7.82E-05,9.20E-05,1.32E-03
1494.585,1.24E-03,3.59E-04,7.10E-04,1.53E-04,-4.51E-05,1.18E-03
1496.514,1.12E-03,3.05E-04,6.73E-04,2.10E-05,-1.72E-04,8.26E-04
1498.442,1.17E-03,2.78E-04,7.62E-04,2.18E-05,-1.11E-04,9.50E-04
1500.371,1.35E-03,2.18E-04,8.64E-04,2.01E-04,2.31E-06,0.00128593
1502.299,1.49E-03,1.68E-04,1.03E-03,1.22E-04,-4.37E-05,1.28E-03
1504.228,1.48E-03,9.52E-05,1.08E-03,-7.63E-05,-1.08E-04,9.88E-04
1506.156,1.49E-03,-1.33E-05,1.03E-03,-1.38E-04,-2.52E-05,8.52E-04
1508.085,0.001866136,-6.91E-05,0.0013906,-1.30E-04,-1.01E-04,1.09E-03
1510.013,0.002504969,-9.32E-05,0.001958527,-3.14E-05,-1.35E-04,1.70E-03
1511.942,0.003240157,-1.18E-04,0.002705769,2.71E-05,-3.74E-05,0.002577458
1513.87,0.004136948,-3.37E-05,0.00368551,1.28E-04,-6.40E-06,0.003773656
1515.799,0.005219145,4.72E-05,0.004740999,6.93E-05,4.47E-05,0.004902193
1517.727,0.006669294,6.20E-05,0.006145021,2.61E-05,6.76E-05,0.006300791
1519.656,0.008275907,3.82E-05,0.007739673,4.99E-05,9.32E-05,0.007921015
1521.584,0.009616609,1.55E-05,0.009222253,-1.20E-04,1.21E-05,0.009129879
1523.513,0.01045833,-1.25E-05,0.010197496,-2.24E-04,-1.04E-05,0.009950062
1525.441,0.010162934,-4.76E-05,0.009941611,-1.49E-04,7.03E-05,0.009815616
1527.37,0.008663826,-2.42E-05,0.008584314,2.53E-06,8.87E-05,0.008651378
1529.298,0.006801145,4.89E-05,0.006731902,7.56E-05,-4.33E-05,0.006813031
1531.227,0.005016034,9.71E-05,0.005077674,-3.69E-05,-1.14E-04,0.005023631
1533.155,0.003431922,-3.63E-06,0.003570394,-6.95E-05,-5.00E-05,0.003447259
1535.084,0.002242171,-1.16E-04,2.38E-03,5.56E-06,1.17E-04,0.002386363
1537.012,1.33E-03,-1.26E-04,1.43E-03,-2.43E-05,1.01E-04,0.001377113
1538.941,6.53E-04,-3.13E-05,5.67E-04,-8.79E-05,6.05E-05,5.09E-04
1540.869,2.55E-04,5.40E-06,5.52E-05,-8.81E-06,6.43E-05,0.000116112
1542.798,5.51E-05,-4.43E-05,-1.17E-04,3.91E-05,9.25E-05,-2.91664E-05
1544.726,-8.42E-05,6.76E-05,-1.07E-04,7.77E-05,1.25E-04,1.63E-04
1546.655,-2.01E-04,1.18E-04,-2.76E-06,2.17E-04,2.14E-04,5.45E-04
1548.583,-2.16E-04,3.56E-05,5.33E-05,2.36E-04,2.46E-04,5.71E-04
1550.512,-7.17E-05,-4.10E-05,8.08E-06,2.27E-04,2.70E-04,4.64E-04
1552.44,-3.36E-05,-2.42E-05,-3.97E-05,1.65E-04,2.50E-04,3.51E-04
1554.369,-1.45E-04,5.97E-05,-9.10E-05,9.35E-05,2.39E-04,3.01E-04
1556.297,-2.83E-04,8.51E-05,-1.10E-04,-1.79E-05,3.32E-04,2.89E-04
1558.226,-4.43E-04,-5.72E-06,-1.86E-04,-1.83E-04,3.21E-04,-5.36E-05
1560.154,-4.28E-04,7.91E-06,1.75E-05,-5.90E-05,2.81E-04,2.47E-04
1562.083,-2.12E-04,9.05E-05,1.68E-04,5.41E-05,3.01E-04,6.13E-04
1564.011,-1.85E-04,7.51E-05,7.43E-05,6.15E-05,2.63E-04,4.74E-04
1565.94,-2.37E-04,7.67E-05,9.15E-05,9.02E-05,3.40E-04,0.000598486
1567.868,-2.08E-04,3.35E-05,1.33E-04,1.45E-05,4.76E-04,6.57E-04
1569.797,-1.70E-04,-1.20E-05,7.71E-05,3.15E-05,4.68E-04,5.64E-04
1571.725,-3.53E-05,-1.22E-04,7.62E-05,1.63E-04,4.31E-04,5.48E-04
1573.654,3.24E-05,-1.71E-04,8.86E-05,1.58E-04,4.68E-04,5.43E-04
1575.582,3.19E-05,-9.96E-05,4.51E-05,3.56E-05,6.20E-04,0.000600985
1577.511,2.72E-04,4.37E-05,2.89E-04,-6.42E-05,0.000691562,0.000959867
1579.439,0.000507789,1.84E-04,4.89E-04,-7.70E-05,0.000553041,1.15E-03
1581.368,0.000681082,1.39E-04,6.50E-04,-1.18E-04,0.000428634,0.001100074
1583.296,7.53E-04,8.75E-05,7.35E-04,-5.77E-06,0.000358939,0.001175337
1585.225,5.84E-04,-7.27E-05,6.46E-04,1.65E-05,0.000437504,0.001027564
1587.153,2.86E-04,-1.92E-04,5.07E-04,-7.41E-05,0.000769612,1.01E-03
1589.082,5.31E-05,-8.76E-05,2.47E-04,-9.24E-05,0.000779199,8.47E-04
1591.01,-7.13E-05,1.74E-05,7.01E-05,3.46E-05,5.90E-04,7.12E-04
1592.939,-2.49E-04,1.04E-04,-5.01E-05,1.15E-05,0.000561592,6.27E-04
1594.867,-2.05E-04,1.86E-04,1.65E-05,-5.46E-05,0.000536751,6.85E-04
1596.796,-5.11E-05,1.35E-04,9.56E-05,-2.53447E-05,0.000589753,7.95E-04
1598.724,-1.11E-04,4.51E-05,2.28E-04,-2.85E-05,5.87E-04,0.000831647
1600.653,6.61E-06,-1.45E-06,3.67E-04,-8.18E-05,0.000473155,0.000756657
1602.581,2.09E-04,-4.31E-05,6.10E-04,-1.48E-04,0.000446494,0.000865854
1604.51,4.90E-04,2.15E-05,9.41E-04,-2.32E-05,0.000550337,0.00148999
1606.438,8.12E-04,4.74E-05,1.27E-03,1.74E-04,0.000475112,0.001970304
1608.367,0.00121747,7.50E-05,1.55E-03,2.29E-04,3.52E-04,0.002204654
1610.295,0.001662754,5.13E-06,1.87E-03,3.18E-04,0.000441536,0.002636305
1612.224,0.002025194,-7.28E-05,2.20E-03,4.94E-04,0.000552051,0.003173773
1614.152,0.002462285,-4.34E-05,0.002403093,5.15E-04,0.00056067,0.003435443
1616.081,0.002987757,-5.19E-05,2.66E-03,4.20E-04,5.43E-04,0.003575144
1618.009,0.003461672,1.71E-04,0.003442236,5.58E-04,6.28E-04,0.004799311
1619.938,0.003931105,2.52E-04,0.004074367,0.000704973,0.000683579,0.005714813
1621.866,0.00452755,1.53E-05,0.004342318,0.000736323,0.000640071,0.00573398
1623.795,0.005209494,-1.30E-04,0.004696823,7.87E-04,0.000694913,0.006048328
1625.723,0.005845363,-4.40E-05,0.005231549,0.000952921,0.000766368,0.006906815
1627.652,0.006530224,-1.10E-04,0.005560105,0.001042826,0.000792396,0.007285664
1629.58,0.007444595,-8.01E-05,0.006000322,0.001120461,0.000699694,0.007740375
1631.509,0.008259437,9.23E-05,0.006654691,0.001385365,0.000659139,0.008791503
1633.437,0.008667468,1.57E-04,0.007104483,0.001494365,0.000830129,0.009586156
1635.366,0.00932802,-1.83E-05,0.007508147,0.001478688,0.000923767,0.009892312
1637.294,0.010416966,1.13E-05,0.008174734,0.001688128,0.000914619,0.01078881
1639.223,0.011258132,9.81E-05,0.008951288,0.001864016,0.000869094,0.011782515
1641.151,0.012147566,1.30E-04,0.009754735,0.001914583,0.000862639,0.012661505
1643.08,0.013361908,2.01E-04,0.010506199,0.001837412,0.000871032,0.013415624
1645.008,0.014675202,1.79E-04,0.011413976,0.00184287,8.28E-04,0.014264288
1646.937,0.015950784,1.50E-04,0.01252983,0.002047475,0.000803413,0.015530453
1648.865,0.017243048,1.28E-04,0.013764257,0.002193579,0.000816355,0.01690193
1650.794,0.01863142,1.81E-04,0.014650371,0.002212971,0.0007543,0.017798608
1652.722,0.020125994,1.32E-04,0.015481338,0.002233401,0.000832544,0.018679279
1654.651,0.021652686,1.69E-04,0.016897772,0.002358909,0.000853825,0.020279366
1656.579,0.02267829,3.31E-04,0.018085458,0.00249953,0.000857602,0.021773881
1658.508,0.023598982,4.16E-04,0.018904093,0.002741439,0.000794345,0.022855782
1660.436,0.024262555,4.48E-04,0.019348179,0.002832606,0.000758297,0.023386705
1662.365,0.024376858,2.83E-04,0.019223593,0.002926563,0.000851522,0.023285067
1664.293,0.023991661,2.14E-04,0.01883128,0.003008896,0.000883404,0.022937514
1666.222,0.023270254,3.09E-04,0.018236564,0.003124267,0.000795962,0.022466177
1668.15,0.022182987,2.85E-04,0.017064191,0.003159586,0.000783894,0.021292842
1670.079,0.02075425,2.43E-05,0.015476375,0.003206293,0.000824074,0.019531059
1672.007,0.019151163,6.06E-05,0.013788492,0.003350197,0.000937382,0.018136693
1673.936,0.017382525,1.79E-04,0.011893296,0.003575775,0.001060558,0.016709026
1675.864,0.015546529,1.07E-04,0.010037733,0.003927597,0.001092688,0.015164806
1677.793,0.013903641,1.59E-04,0.008196817,0.004321068,0.001128675,0.013805589
1679.721,0.012530225,2.23E-04,0.006339871,0.004712398,0.001187672,0.012462443
1681.65,0.011533017,1.08E-04,0.004595116,0.005159081,0.001301143,0.011163173
1683.578,0.010751051,-1.20E-04,0.003047535,0.005466265,0.001485499,0.009879289
1685.507,0.010415943,-1.78E-04,0.002245593,0.005940105,0.001588699,0.009596811
1687.435,0.010481407,-1.35E-04,1.78E-03,0.006605938,0.001767088,0.010018774
1689.364,0.010716839,-6.62E-05,1.25E-03,0.007237678,0.001976555,0.010393264
1691.292,0.011211243,3.49E-05,8.31E-04,0.007846556,0.002129315,0.01084174
1693.221,0.011763525,-4.82E-05,4.49E-04,0.008556707,0.002249633,0.011207283
1695.149,0.012425519,-4.95E-05,7.10E-05,0.009097579,0.002293651,0.011412737
1697.078,0.013484531,-7.33E-05,-2.02E-05,0.009927572,0.002413849,0.012247985
1699.006,0.014298234,-1.33E-04,-1.93E-04,0.010755444,0.002665096,0.01309484
1700.935,0.014888857,-1.26E-04,-1.50E-04,0.011514631,0.002844529,0.014082784
1702.863,0.0153723,-3.67E-05,8.43E-05,0.012082373,0.003084406,0.015214406
1704.792,0.015588363,-2.55E-05,5.84E-05,0.0120947,0.003184417,0.015312078
1706.72,0.015689066,7.08E-06,1.24E-04,0.011696282,0.003331324,0.015159134
1708.649,0.015465838,1.13E-04,1.55E-04,0.01113998,0.003441919,0.01485011
1710.577,0.014924382,-5.01E-05,6.49E-05,0.010372711,0.00351788,0.013905406
1712.505,0.014231656,-2.15E-04,-3.41E-05,0.009613932,0.003686066,0.013051004
1714.434,0.013457118,-1.58E-04,-6.27E-05,0.009143787,0.003667635,0.012590771
1716.363,0.01263241,-1.02E-04,-2.06E-04,0.008516423,0.003582139,0.011790247
1718.291,0.011910784,-5.77E-05,-1.30E-04,0.007762902,0.003664511,0.011239549
1720.219,0.011396298,-1.08E-05,1.51E-04,0.007246614,0.003791916,0.011178955
1722.148,0.01093988,-8.84E-05,1.95E-04,0.006739106,0.003726359,0.010571832
1724.077,0.010444122,-7.41E-05,1.62E-04,0.006213264,0.003530931,0.009831932
1726.005,0.009740416,7.08E-05,9.30E-05,0.005836814,0.003483895,0.009484527
1727.933,0.008945874,1.74E-04,1.31E-04,0.005296457,0.003415878,0.009017898
1729.862,0.008256803,6.89E-05,1.28E-04,0.004766943,0.003161637,0.008125391
1731.791,0.007540443,-9.07E-05,-1.74E-05,0.004298324,0.00295047,0.007140772
1733.719,0.006688823,-2.22E-04,-1.76E-04,0.003633098,0.002823831,0.00605911
1735.647,0.006037315,-1.16E-04,-5.26E-05,0.003358852,0.002628005,0.005817794
1737.576,0.005321299,-4.69E-06,4.42E-05,0.003169568,0.002332252,0.005541377
1739.505,0.004655033,-6.02E-05,-5.70E-06,0.002731922,0.00197258,0.004638633
1741.433,0.004173315,-4.45E-05,4.02E-05,0.002317153,0.00168709,0.003999899
1743.361,0.003573639,1.64E-05,9.67E-05,0.001897867,0.001502288,0.003513246
1745.29,0.003030635,1.55E-05,1.26E-04,0.001713048,0.001297576,0.003152519
1747.219,0.002482483,-6.12E-05,-4.55E-05,0.001585335,0.001058558,0.002537143
1749.147,0.00198037,-4.62E-05,-8.73E-05,0.001260342,0.000802464,0.001929291
1751.075,0.001589559,-1.38E-04,-1.21E-05,0.000899045,0.000703078,0.001452352
1753.004,0.001404579,-4.31E-05,1.67E-04,0.000750149,5.39E-04,0.001412821
1754.932,0.001179512,8.03E-05,1.51E-04,0.000659747,4.47E-04,0.001337928
1756.861,1.01E-03,1.51E-04,5.33E-05,0.000579258,4.36E-04,0.001219612
1758.789,8.59E-04,2.08E-04,2.10E-05,0.00049646,3.98E-04,0.001123398
1760.718,6.36E-04,2.31E-04,4.12E-05,4.94E-04,2.68E-04,1.03E-03
1762.646,4.22E-04,2.82E-04,1.79E-05,4.10E-04,1.91E-04,9.01E-04
1764.575,3.31E-04,2.48E-04,-1.01E-05,2.82E-04,0.000172989,6.93E-04
1766.503,1.54E-04,9.20E-06,-5.07E-05,9.76E-05,3.55E-05,9.16E-05
1768.432,-5.60E-05,-1.42E-04,1.11E-05,1.59E-05,3.48E-05,-8.07E-05
1770.36,-2.08E-04,-8.55E-05,1.03E-04,9.05E-05,1.15E-04,2.23E-04
1772.289,-1.17E-04,7.20E-05,3.83E-05,1.03E-05,1.05E-04,2.26E-04
1774.217,-7.81E-06,1.64E-04,3.24E-05,6.96E-05,-2.78E-05,2.38E-04
1776.146,-4.91E-05,1.48E-04,2.84E-05,2.82E-05,-1.03E-04,1.01E-04
1778.074,2.81E-05,1.37E-04,1.05E-04,-1.80E-05,-2.12E-04,1.20706E-05
1780.003,-6.88E-05,2.31E-04,1.07E-04,6.82E-05,-1.03E-04,3.04E-04
1781.931,-1.72E-04,3.76E-04,-1.33E-05,1.22E-04,-1.13E-05,4.73E-04
1783.86,-2.09E-04,2.31E-04,-6.84E-05,8.42E-05,-4.655E-05,2.01E-04
1785.788,-6.40E-05,3.04E-05,1.44E-04,-2.36E-05,-9.43E-06,1.41E-04
1787.717,1.11E-04,-1.68E-05,2.22E-04,4.62E-05,6.68E-05,3.18E-04
1789.645,2.19E-04,-4.21E-05,6.30E-05,2.04E-05,1.84E-04,2.25E-04
1791.574,1.18E-04,-4.59E-05,-2.78E-05,-8.05E-05,1.73E-04,1.89E-05
1793.502,-6.43E-05,6.15E-06,-4.10E-05,-7.91E-05,8.13E-05,-3.26E-05
1795.431,-6.09E-06,1.27E-05,-6.01E-05,-7.53E-05,9.62E-06,-1.13E-04
1797.359,1.18E-05,1.14E-04,-9.02E-05,3.17E-05,3.26E-06,5.86E-05
1799.288,1.93E-05,1.74E-04,-7.13E-05,1.38E-04,4.07E-05,2.81E-04
1801.216,1.70E-04,1.32E-04,-3.86E-05,5.97E-05,-5.18E-06,1.48E-04
1803.145,2.04E-04,5.42E-05,1.85E-05,2.13E-06,8.79E-06,8.36E-05
1805.073,8.68E-05,2.44E-05,1.81E-04,8.37E-05,1.06E-04,3.95E-04
1807.002,8.98E-05,-2.39E-05,1.85E-04,5.82E-05,-2.58E-05,1.94E-04
1808.93,1.36E-04,-1.14E-04,7.35E-05,5.50E-05,-9.25E-05,-7.84015E-05
1810.859,2.18E-05,-2.55E-04,3.90E-05,2.23E-04,8.45E-05,9.18308E-05
1812.787,4.37E-05,-2.27E-04,2.66E-05,2.49E-04,1.10E-04,1.59E-04
1814.716,-4.10E-06,-6.62E-05,5.36E-05,1.22E-04,-1.06E-04,3.60E-06
1816.644,-1.52E-04,-7.47E-05,1.66E-04,5.74E-05,-1.80E-04,-3.23E-05
1818.573,-5.57E-05,-1.24E-04,1.10E-04,-2.24E-06,-3.65E-06,-1.94E-05
1820.501,7.89E-05,-2.31E-06,1.81E-05,1.40E-04,9.43E-05,2.50E-04
1822.43,1.58E-04,1.35E-04,-2.55E-05,2.10E-04,6.02E-05,3.79E-04
1824.358,7.73E-05,8.55E-05,-4.00E-05,1.61E-04,-5.28E-05,0.00015346
1826.287,3.29E-05,9.79E-05,-6.83E-05,2.39E-04,-1.35E-04,1.33E-04
1828.215,9.99E-05,1.39E-04,-1.50E-04,1.18E-04,-1.54E-04,-4.71742E-05
1830.144,-1.15E-05,7.40E-05,-1.23E-04,4.15E-05,-8.52E-05,-9.32E-05
1832.072,1.32E-04,1.10E-04,-2.36E-05,1.37E-04,-5.78E-06,0.0002185
1834.001,2.76E-04,2.88E-04,1.65E-04,1.17E-04,8.47E-05,6.56E-04
1835.929,1.05E-04,2.86E-04,1.25E-04,-3.39E-04,-1.66E-06,7.03E-05
1837.858,7.78E-05,3.25E-04,9.44E-05,-4.48E-04,1.05E-04,7.70185E-05
1839.786,9.82E-05,5.25E-04,1.32E-04,-7.12E-05,2.77E-04,0.000863314
1841.715,1.25E-04,6.73E-04,-1.89E-05,1.07E-04,0.000258197,0.001019436
