Frequency,Mixed_Spectra,Formic_Acid,Fructose,HMF,Levulinic_Acid
1356.0,0.008357946058091299,0.0009115677142629129,0.0012517246893107455,0.0010659501598061286,0.005085784233994297
1358.0,0.00878658372213582,0.0009998418798437619,0.0012264092080257476,0.0010597081389154717,0.005423539319241431
1360.0,0.00915091286307055,0.001140070857852554,0.0011755504963166985,0.0010395674547772993,0.005639605413261622
1362.0,0.00942228615863141,0.001251673041768273,0.0011066923671184125,0.0010090076022432296,0.005832966134280981
1364.0,0.00981029045643152,0.001359077222250992,0.0011078230489967654,0.0010556242402815423,0.006095431173128198
1366.0,0.010282923794712287,0.00149357041823132,0.0011567498781726274,0.0012051896496289949,0.006389243853512339
1368.0,0.010644538381742735,0.0015919057548505,0.0011467412905235206,0.0013532320274241576,0.006596056897309237
1370.0,0.010941390041493778,0.0016521470566922495,0.0011468632521242092,0.0014642543178781289,0.006756872756685857
1372.0,0.011244831518921722,0.0017879846734218828,0.0011891841888553968,0.0014663826992203774,0.006936088028276381
1374.0,0.01141056505961638,0.0019983674669773696,0.0011883915833321534,0.001335353497823296,0.007082472920909261
1376.0,0.011232090248962646,0.0021385865722113708,0.0011841564697666568,0.0011442078723957192,0.006981369751460429
1378.0,0.01080238070539418,0.0022443272626109525,0.0011940601463928163,0.0009879184148902113,0.006581047088729702
1380.0,0.010282566096423031,0.0023646039227507155,0.0012074130663193914,0.0008881301411543029,0.006056286204739893
1382.0,0.009883996889580093,0.002481559940507145,0.001198236467076916,0.0007871686827989992,0.005504225599591003
1384.0,0.009539994813278012,0.0025828281541297304,0.0011702668118262285,0.0007050368484312317,0.005022191973444779
1386.0,0.009253319502074687,0.002664390765017728,0.0011660138388368544,0.0007654410018344281,0.004683507161198861
1388.0,0.009297034733022291,0.0027968175231106265,0.00116908718574031,0.000869293832699625,0.004525584251209712
1390.0,0.00974718506998447,0.002890097968376717,0.0012629988738850912,0.0009419899879379771,0.00458907977342314
1392.0,0.01039357365145229,0.00295637825894496,0.0013612416126836829,0.0011177581092839237,0.004816644001277547
1394.0,0.011109989626555983,0.0030584308362923158,0.0013115495159946103,0.001513719600437533,0.005205519466637519
1396.0,0.012152514256091245,0.003134232896747631,0.0013611259349021055,0.001940135931086663,0.0057730556974307096
1398.0,0.013205702436495567,0.0031794128644442917,0.0014351546759885075,0.0023500706211076164,0.0063232781841781925
1400.0,0.013909994813278025,0.0031932173983280046,0.0015470099760892476,0.0025412309820764603,0.00683136288959124
1402.0,0.014167971991701238,0.003096063514383954,0.001610444516119177,0.0024029408015425776,0.0072736290941071355
1404.0,0.013654805598755792,0.002942771574828299,0.0015524579274394609,0.002078130041992795,0.007290081608198727
1406.0,0.01273331950207469,0.002734464138285317,0.0016019923803686045,0.0017201664190998073,0.006920434686836828
1408.0,0.012006867219917039,0.0026807926372794263,0.0016632371947937576,0.0015079582662095856,0.006477149154785571
1410.0,0.011450751684810785,0.0027229681198042504,0.0016285281082784727,0.001368570607946235,0.006017520061009182
1412.0,0.010799533437014014,0.0026210587661215073,0.0017044213560895134,0.001156417675949916,0.005650326078987055
1414.0,0.01022767634854771,0.0024960292326465334,0.0017892056273302822,0.000993794014821407,0.005429510779419333
1416.0,0.009757308091286311,0.002427875224064599,0.0017884704841338332,0.0008979126834691684,0.00518881557849557
1418.0,0.009359160186625186,0.00231394963763137,0.0017320990244549734,0.0008498150827205599,0.004902997997921167
1420.0,0.008933371369294603,0.002210861162714034,0.0016502330062312047,0.0008039378744859591,0.004593309740440109
1422.0,0.008557827890098487,0.002142300796166159,0.001636470846882619,0.0007876590616879978,0.004298723335492545
1424.0,0.008212422199170132,0.0020641224852192886,0.0016440922994346106,0.000766879100614884,0.004063799670260248
1426.0,0.007833048211508563,0.002032445743618365,0.0016115076399909974,0.0007556252330001916,0.0038041399155837783
1428.0,0.007478630705394194,0.001953278922206968,0.0015908845768045142,0.0007949274852243425,0.0034634289392374736
1430.0,0.007182472783825817,0.0018037863130442309,0.0016301274348428047,0.0008153930820511828,0.003162694370595903
1432.0,0.007005280082987552,0.0016655347116301135,0.0016750554537167301,0.0007738496199235466,0.002985028695676571
1434.0,0.00677304302747537,0.0015713763255875144,0.001627473737224931,0.0007551708002274239,0.0028169281343467965
1436.0,0.0063417427385892055,0.00149414496336802,0.0015314466250022313,0.0007871910278459439,0.0025868851533199758
1438.0,0.005949320891653719,0.0014408238253559478,0.001489321835854816,0.0007652164746354058,0.002400581177547251
1440.0,0.005645248962655605,0.0013705586694758463,0.0014973603176367534,0.0007511354994772214,0.0022086127793555293
1442.0,0.0053182737169517975,0.0012750179823084378,0.0014732765973092738,0.0007198776927667895,0.0019820819241501545
1444.0,0.004891327800829873,0.0011676122276905471,0.0013886087383604584,0.000667443897789364,0.0017860007637148577
1446.0,0.004418947641264911,0.0010835604232393014,0.0012691776408970676,0.0006628435123890181,0.0015600420659367294
1448.0,0.004110591286307047,0.0010204501790109202,0.001274646997843402,0.0006714551637665531,0.0013912996886980165
1450.0,0.003981923276308969,0.0010099996247380002,0.001343705230152619,0.0006750183218055486,0.001274694404164036
1452.0,0.0037588485477178316,0.0008984887073512583,0.0014490770060637172,0.000627671765758901,0.001067572780268151
1454.0,0.0034439813374805574,0.0007717129173493318,0.001518938627783703,0.0006489117815360538,0.0008982730206351816
1456.0,0.003181945020746901,0.000661717464638399,0.0014603240234696449,0.0007163367272962222,0.0007693602645863024
1458.0,0.0029465145228215746,0.0005930414178165881,0.0013616092118673548,0.0006528165435621625,0.0006881201114473099
1460.0,0.0028167288750648068,0.0005584279250299253,0.0012169849541294625,0.0004972038855137781,0.0005791933918085502
1462.0,0.0025990352697095346,0.00043989180808559657,0.0010859970040109199,0.00030375212786408354,0.00043502994713909586
1464.0,0.002280829445308454,0.0003729344470848439,0.0010025038214589194,0.0001884093749499077,0.00035711949941632647
1466.0,0.0019232365145228085,0.00040021444213378236,0.0009151536322001833,0.00016081263816441707,0.00027167495843132564
1468.0,0.0015891757387247333,0.00033810528502442496,0.0007815810215903664,5.58839515297001e-05,0.00016008602750908148
1470.0,0.00128220435684648,0.00026169213955827596,0.0006307465628021508,8.52520515169608e-06,0.00012156732030687492
1472.0,0.0010877361327112501,0.0002734042022851011,0.0005615022033014014,7.354907445521108e-05,0.00016176255655628497
1474.0,0.000909815352697098,0.0002790474869630214,0.0005232858902283227,7.578214465421086e-05,0.00018889379505980137
1476.0,0.0007844126490409534,0.0002382077098902585,0.0005070051762004515,2.0433955532994152e-05,0.00015805723050504191
1478.0,0.0007182064315352695,0.00015696002586218055,0.0004876248551470237,1.763784274259869e-05,0.00011030185031579956
1480.0,0.0006303063763608065,0.00015147039872554448,0.00042940187845423854,3.981562475821755e-05,9.611457999437545e-05
1482.0,0.0005654740663900415,0.00018103167785600403,0.0003773653466167938,5.403831898749378e-05,8.779756243843618e-05
1484.0,0.0005808232244686375,0.00017831267214741734,0.0003712659418095176,-1.2839941496270843e-05,8.088630187602428e-05
1486.0,0.0005155057053941942,0.00014939817559246515,0.0003095764733001217,-7.179679552987745e-05,4.521342820299278e-05
1488.0,0.0003054364955935734,0.00010686823465012743,0.0002428504830619215,-2.6774220497583803e-05,1.1159642446990427e-05
1490.0,0.00012053112033195183,4.117254023462281e-05,0.0002918347334403999,4.362162637376799e-05,-3.347761119848237e-05
1492.0,8.916127527216214e-05,5.7956764940235684e-05,0.00032551680211962726,9.5620219181121e-05,-9.417995825284629e-05
1494.0,0.00013376815352697088,0.00011735809939643616,0.00025620875950780985,0.00020293876131553782,-6.989686873355846e-05
1496.0,0.00020694971487817795,9.403442337611871e-05,0.00019733319458771088,0.0002744030382666336,3.689719288422833e-05
1498.0,0.0003058454356846482,3.934877280056614e-05,0.0002059779432160924,0.00032635595603563663,7.245391766843543e-05
1500.0,0.0003104235355106282,2.0908222121679486e-05,0.00021778262996405975,0.00043056371173884106,6.219050710792465e-05
1502.0,0.00024939056016597496,1.0234343772964043e-05,0.00018957096106777564,0.0005360033198630626,5.2631859173826876e-05
1504.0,0.00031924416796267236,4.148951737376124e-06,4.296848331228231e-05,0.0007205543292522832,5.140347761450755e-05
1506.0,0.000591020746887973,-6.447268367116307e-05,-9.674302066130258e-05,0.0009449670743789452,6.661489835443985e-05
1508.0,0.0007516547433903553,-6.178743484658476e-05,-2.4197568886924593e-05,0.0009983212121052597,6.171861184861181e-05
1510.0,0.0007897842323651465,-1.2857727025161344e-05,7.56725667826849e-05,0.0011321840255967277,4.671081635348214e-05
1512.0,0.0011668464730290446,-1.0703118156121835e-05,9.322235761060891e-05,0.0014806632624506037,2.9561937806020795e-06
1514.0,0.0017571747019181298,2.0228441190865962e-05,5.524830840691614e-05,0.001906981768251227,-3.058177744993465e-05
1516.0,0.002494445020746892,1.9291856545541053e-05,1.3262191834305593e-06,0.00255590618952715,-1.1747738877362322e-05
1518.0,0.003327558320373223,-1.3907938260409499e-05,2.5621390731268e-05,0.003381358080499376,-2.986235684474824e-06
1520.0,0.004110248962655614,-5.673719468246155e-05,4.1640008194676086e-05,0.004284600291845399,-1.943525763992211e-05
1522.0,0.0048372369103162165,-4.810239959954281e-05,1.2671193396034543e-05,0.005113448531404882,-3.492485164999281e-05
1524.0,0.005252007261410783,5.708019463801134e-05,-1.7248571030974724e-05,0.00539402510431373,6.736019539946067e-05
1526.0,0.004869476412649037,9.324108463722983e-05,-7.381591361833337e-05,0.005063701495894954,0.00018232673672717754
1528.0,0.00399244813278005,7.64422141623189e-06,-7.459758600624419e-05,0.004253677481382212,0.00017954205198429454
1530.0,0.0030833903576983042,-4.950701532179058e-05,-3.665380444926035e-05,0.0032588561309861916,0.00016457914275066484
1532.0,0.0021932157676348733,9.420153641838513e-06,1.646071087520886e-05,0.002380156981379503,0.0001165657004631636
1534.0,0.0014096474857439125,4.7964961221260414e-05,5.001650821299207e-05,0.0016807713249731514,3.943530979319321e-05
1536.0,0.0007891680497925324,9.163991673035928e-05,3.821400267039038e-05,0.0010734704220639656,-3.5891302863661036e-05
1538.0,0.0003314675997926367,0.00013563956678514465,-5.2440534921998155e-05,0.0007215802077829319,-5.870526641795645e-05
1540.0,0.00014473340248962577,0.00010660277855599228,-0.00011897336342882619,0.0004980341657522745,-3.860742134790243e-07
1542.0,8.237169517884789e-05,7.253647503139364e-05,-7.185906488907857e-05,0.00027503110655518526,6.144269143998318e-05
1544.0,1.0044709543571007e-05,9.624369073315265e-05,-4.43708097073454e-05,0.000131934171127288,7.599422854917746e-05
1546.0,-1.8475738724727797e-05,0.00014662905605447512,-6.781169680725113e-06,6.282198026787048e-05,1.1921706511920968e-06
1548.0,3.182344398340057e-05,0.00023665126051871329,0.00011957282048516734,-1.1460492046963441e-05,-6.197202597067857e-05
1550.0,9.431311560386809e-07,0.00032482122354957543,0.00015451543122059608,-7.970028565227027e-05,2.9577696782299856e-05
1552.0,-4.7704979253111463e-05,0.0003370928631196988,9.54497587040554e-05,-5.9661452245484365e-05,8.767621905353907e-05
1554.0,-5.518693623639187e-05,0.000324209266714229,5.399068517346128e-05,8.783123809849453e-05,8.16566863054892e-05
1556.0,-7.51183091286306e-05,0.0003653573153611708,4.290974852860587e-05,0.00017287369704715468,6.393764702959008e-05
1558.0,-0.0001213529289787429,0.00037732878888242284,-3.331711773409362e-05,0.0001654432756970548,-7.827928535668196e-06
1560.0,-2.9466804979253426e-05,0.0004480907673389231,-4.309429286480175e-05,2.731262098346862e-05,2.5812902286152423e-05
1562.0,0.00012445982374286566,0.0005846641206186917,6.902143408558208e-05,-4.72632647879801e-05,0.00011901011872915026
1564.0,0.0001946348547717853,0.0006459086993977992,0.00010744112693352717,-4.9340663812265e-05,0.00012790735740284437
1566.0,0.00011729325726141393,0.0006302572471410366,9.831586071092324e-05,-7.756706408219086e-05,0.00010376755519409683
1568.0,-4.028444790049161e-06,0.0006348156092480862,5.674390119242874e-05,2.428870558676311e-05,5.0141741072594986e-05
1570.0,-6.617417012448252e-05,0.0007663758381976248,4.238393984537645e-05,0.0001112766032403117,-2.989848679571191e-05
1572.0,0.00013296868843961816,0.0008313342309578202,0.00010236529798918312,8.388018721193873e-05,-7.5305237961520785e-06
1574.0,0.0004144834024896254,0.0009052547425347991,0.00013793127700978912,0.00014854819271176942,5.848828066836667e-06
1576.0,0.0005405344738206307,0.0010164186990335173,6.850936477825771e-05,0.000342860428469406,7.66516433990832e-06
1578.0,0.0005777899377593361,0.0010629470763655073,1.9293507591535603e-05,0.00037123333619278244,1.7745759870564593e-05
1580.0,0.0005889082426127526,0.0010832949699682438,5.3233212827381597e-05,0.0002934019293652962,1.3860948516427846e-05
1582.0,0.0006051784232365149,0.0010988408361057966,7.092000482370393e-05,0.0003002407454236482,-8.823644934812937e-06
1584.0,0.0006426127527216174,0.0011216973690727934,9.021986856541012e-05,0.0003898262291295859,1.2048104347039454e-06
1586.0,0.0006653526970954351,0.0011152238297196873,0.00012773998128307165,0.0003337718965464655,-9.430899727426905e-07
1588.0,0.0005517662001036875,0.0010995010340032175,8.472118679607998e-05,0.0002068327278374445,-3.126816593749182e-05
1590.0,0.0002544462655601756,0.0011195951110770498,3.517633492543759e-05,0.00017275492951800906,-1.9170423536510687e-05
1592.0,3.1608087091780375e-06,0.0010581863695772588,3.6570379391717766e-05,0.00012146398215945213,2.14037389736013e-06
1594.0,-4.889030082987563e-05,0.0010170946703454114,3.8894342561751986e-05,8.681991411929087e-05,4.088128604967171e-05
1596.0,-8.844199066873974e-05,0.0011194872109880826,1.9558006517979873e-05,6.590888993248181e-05,3.094282627866307e-05
1598.0,-6.710726141078734e-05,0.001195225438685379,-2.763175122134226e-05,2.563505164092393e-05,1.1187013508274492e-05
1600.0,0.0002138190254017644,0.0011937968223697003,-2.2701284112679243e-05,0.00011994132102549049,6.593251209065747e-05
1602.0,0.0005114709543568543,0.001165242340800395,8.165271863191556e-06,0.00025205905062243995,9.950783176119737e-05
1604.0,0.0006968133748056013,0.001224686525364037,-5.110170502339688e-06,0.00036926852377063474,0.000145868152384816
1606.0,0.0008691524896265491,0.001379861488750493,-4.86026879041911e-05,0.0005664252666332801,0.00027661211783003905
1608.0,0.001322589942975638,0.0014107480856856453,-5.6434044459533415e-05,0.0008179365587490606,0.00041490495817434744
1610.0,0.0018943153526970792,0.0014280661925794877,-0.00011756324969258936,0.0009832501673708134,0.000576293318602731
1612.0,0.002245163297045109,0.001614922630003311,-0.00012084705789108195,0.0011852113896020859,0.0007550335193713849
1614.0,0.0025102904564315307,0.0017202054397452355,-9.398587422929233e-05,0.0014643731511283665,0.0008427890080623186
1616.0,0.0027407620528771487,0.001761369272006364,-0.00013941515145506463,0.0017388603773548918,0.000883437114506368
1618.0,0.0032576192946058053,0.0019614605079507114,-3.869690566688095e-06,0.0019647894729116246,0.0009558973777794266
1620.0,0.0038983298755186436,0.002208132311737569,1.4304439376325774e-05,0.0021714536985824144,0.0010692980908658537
1622.0,0.004488900984966306,0.0021860546005641308,-4.127040525936591e-05,0.002516731788710399,0.0011818047319759966
1624.0,0.005063163900414922,0.002240298169855577,3.3637675699389465e-06,0.002869789201391903,0.0012931089251993198
1626.0,0.005607646448937284,0.0023605634518147596,1.4936269452084367e-05,0.003082170381198776,0.0013307517808408807
1628.0,0.006258589211618253,0.0024631684463737127,-6.982929317501604e-06,0.003220686886715037,0.001368107532055022
1630.0,0.006657091757387258,0.0025295235222301247,2.0544829455909032e-05,0.0034345015488867676,0.0015459746015544097
1632.0,0.007097334024896269,0.0025393493150083282,1.0182395754853586e-05,0.003793614012229316,0.001762750680731278
1634.0,0.007592581648522567,0.002599436271088215,-3.873624243684598e-05,0.0041652533146739066,0.0017998813565672628
1636.0,0.00799851659751037,0.0026603507988334513,-0.0001233138035943885,0.0044662700459482925,0.0019119103170701468
1638.0,0.008472534992223934,0.002690319175471938,-8.747311378111316e-05,0.004689925310929213,0.002115689040656663
1640.0,0.009276737551867219,0.002771057894067807,8.94066801104718e-06,0.004946568271240252,0.0022639872108556214
1642.0,0.010132488335925349,0.002877934949407495,6.941885686999189e-05,0.005313330152766846,0.0023123166417709003
1644.0,0.010768589211618261,0.0029121238522296046,4.6376428395917953e-05,0.005846212496539021,0.0023643806284733312
1646.0,0.011338553654743401,0.0029000171478955473,7.639848334159343e-05,0.006578451527744976,0.0025377575217164086
1648.0,0.012049024896265576,0.002894045479101495,0.00016805258575928753,0.007236931554238433,0.0026558487555730097
1650.0,0.012790103680663535,0.0029340500749679395,0.00014423965328184095,0.007866369262608381,0.002700634602803555
1652.0,0.013564159751037336,0.002995838097144366,3.967587395002025e-05,0.008641859516638279,0.002741298777127372
1654.0,0.01450926905132191,0.0030409653032708503,8.298229308073435e-05,0.009240684050253438,0.0028296441111526306
1656.0,0.01536476659751038,0.0030632265741754932,0.00020112841437592592,0.009600370822422506,0.003001035600296055
1658.0,0.016024624157594605,0.0031602602017958025,0.00016796942257486813,0.009954228185970837,0.0032142081055455485
1660.0,0.016574668049792546,0.003209483166067726,7.896397034381201e-05,0.010279205101964988,0.003362499202336794
1662.0,0.01690891135303266,0.0032750716575520532,9.806740817204137e-05,0.010361301052942397,0.0034809034802218658
1664.0,0.01699392116182573,0.003267737481284292,0.00019826893573839335,0.01013254639684241,0.0035947701178005646
1666.0,0.016867262830482115,0.003293586599002612,0.00026691873169811317,0.009792162147126238,0.003771454953902323
1668.0,0.016481120331950223,0.0034611123266260293,0.00015561812492986352,0.009292109568449097,0.003966835289677927
1670.0,0.01594170554691549,0.003649050525256541,9.636830484109068e-05,0.00856423108258722,0.0042340589561670715
1672.0,0.015421815352697111,0.0038520081729318933,0.00017120533056227141,0.007571362453336988,0.004470730408419612
1674.0,0.014809751037344374,0.004171816851123537,0.00013924385887389168,0.006445301496437059,0.004600045753212254
1676.0,0.014179813374805606,0.004375751380176132,7.97819008320619e-05,0.005354350764294376,0.004900583266131324
1678.0,0.013623158713692934,0.004527543294542626,8.512997223478602e-05,0.004271185891083954,0.005374917410559098
1680.0,0.01340433903576983,0.004752470005185958,-1.2120078530976817e-05,0.003334566745523062,0.0058079007119607295
1682.0,0.013457230290456425,0.005084235618606298,-3.2137673164424825e-05,0.0025487578402837757,0.0062795086103132345
1684.0,0.013687195438050805,0.005414615451718886,1.1461175325844076e-06,0.0019199297005763481,0.006850901157468632
1686.0,0.014248993775933598,0.005850851077251715,3.570071905242567e-05,0.0012824238567473837,0.007571951091451017
1688.0,0.01505411093831002,0.006275567788218089,9.665122274887847e-05,0.0008004777649326399,0.00842566364721635
1690.0,0.016092966804979257,0.006750787404390404,0.00012197579263521115,0.0005456564192944653,0.00927503698856825
1692.0,0.017276127527216207,0.007270277336772273,0.00012949739742187661,0.00039934996447213195,0.010113911798539871
1694.0,0.018641623443983433,0.0077093540989694245,9.985098242808717e-05,0.00022956082947753358,0.011031217068991234
1696.0,0.02007880248833598,0.00812319692197183,9.185209163032786e-05,0.00012661234915565397,0.012035625543045849
1698.0,0.021466898340248945,0.008593306318992305,7.857493082151628e-05,9.322595139150996e-05,0.013039220155766744
1700.0,0.02283564541213063,0.009105589129578826,3.5137269388741524e-05,4.786352428441264e-05,0.01386728797044751
1702.0,0.024053433609958503,0.009653489302617713,9.035349797936007e-05,-1.3598852053702827e-05,0.014452343202904366
1704.0,0.024710404354587875,0.010163093750812886,0.00016807628399543575,-5.0395097915383075e-06,0.014708697022538653
1706.0,0.024762282157676348,0.010563331443306335,0.00013109882420933765,1.9121546691002427e-05,0.014513406494532236
1708.0,0.024597195438050796,0.01091341787961016,2.662303200643282e-05,3.4421360341319196e-05,0.013961923016678425
1710.0,0.02425970954356846,0.01116250263976522,-9.075245636908304e-06,4.057158663766719e-05,0.01322523069623384
1712.0,0.023741441908713714,0.01135168107986052,5.4671763702914004e-05,-1.9297592299362475e-05,0.012354220394217843
1714.0,0.02301874027993779,0.01145844214690519,9.146772173080454e-05,-1.624403200973752e-06,0.011390722945166099
1716.0,0.022151835147744964,0.011510788108837683,0.00010880298907716341,7.689553695468466e-05,0.01048033892815576
1718.0,0.021404144190871353,0.011615916263508315,0.00012181330690950868,-1.3155778519560383e-05,0.009748701747566016
1720.0,0.020688376556016613,0.011465613869513749,6.179547009313563e-05,-0.0001343065133281829,0.00917017451156364
1722.0,0.019806749611197477,0.011151546194137094,-3.4390548698741057e-06,-0.00013692985642128227,0.008505780119166159
1724.0,0.01900073613271125,0.010990534279865145,-8.347675615624186e-06,-9.160725382645095e-05,0.007697259119891411
1726.0,0.018022463692946113,0.010717833732014624,-3.3068217842763823e-06,-8.642660275436284e-05,0.0070184296431124215
1728.0,0.016805541731467078,0.010257993825296016,1.0378136642733762e-05,-9.605708824520256e-05,0.00642333441471861
1730.0,0.015500606531881839,0.00979985939860743,-6.720772834164517e-05,-0.00011295393695951769,0.005843848318246357
1732.0,0.01449918568464728,0.00928940727134387,-0.00013707629420579498,2.7015886650246524e-05,0.005300645238698163
1734.0,0.013500933609958526,0.008611573152529169,-3.9864463575808976e-05,0.0001366762004544545,0.004742498244547955
1736.0,0.012275764644893696,0.007908241250484843,4.222410729214278e-05,6.040056688508861e-06,0.004150670820295325
1738.0,0.010935463970969443,0.007189070388655448,5.093774745840191e-05,-7.46684185951998e-05,0.0036186383587119945
1740.0,0.009551099585062294,0.006383995022622571,2.9797611110696453e-05,-7.299503618715557e-05,0.0031308226395296334
1742.0,0.008217095435684663,0.005545921825753123,-4.396556969671453e-05,-4.672243240882024e-05,0.0026128548058642655
1744.0,0.007032115085536577,0.004727064172345829,-7.758001665810354e-05,-6.983818385260841e-05,0.002173907998598799
1746.0,0.005952488335925347,0.004045751586921118,3.0451842173790775e-05,-9.793924017254846e-05,0.0019368588019050908
1748.0,0.004889221991701246,0.0034288860298280254,8.346085023131148e-05,-0.0001016290534199904,0.0016793226847137321
1750.0,0.003984906639004143,0.0028902485175890395,3.0307489048998122e-05,-8.338319694619176e-05,0.0013957624212789042
1752.0,0.0031807672369103075,0.0024004704197091377,-2.786614367292619e-06,-4.003442042083437e-05,0.0012030584149585564
1754.0,0.002470041493775922,0.0018636186047829811,2.8703577281346538e-05,1.5136561520295937e-05,0.0010918444170010626
1756.0,0.0019640746500777734,0.0013878383129714658,9.307770569932523e-05,2.7564045343314633e-05,0.0009299619635677291
1758.0,0.0016009543568464787,0.0010506593407299094,0.00011098979018893027,-2.427744136797438e-05,0.0007477334853892966
1760.0,0.0012251632970451095,0.0008187102844348476,7.547245665378878e-05,-2.2214559254077216e-05,0.0006203715905617877
1762.0,0.0008871680497925307,0.000633786654982857,7.708738844520257e-05,1.9069072653611924e-05,0.0005293672831729409
1764.0,0.0006510202177293955,0.00048422615643707497,0.00011019220175534883,2.348193829485829e-05,0.00044669411634773367
1766.0,0.00037765871369293993,0.0003916442441617974,5.6709473430452e-05,1.9588558940021833e-05,0.00037841057779719743
1768.0,9.929580093312554e-05,0.00027504566697517547,1.477280619980213e-05,8.303702088122268e-05,0.0002753529554344649
1770.0,4.332116182572627e-05,0.00020485801022021151,9.867241308283285e-05,0.00012305924782495312,0.0001842389043978224
1772.0,-4.358367029549127e-05,0.00010333448978558618,0.00013697018683399723,7.805899979830308e-05,0.00015123464838374002
1774.0,-0.00024181431535268795,2.8484203552908677e-05,5.899389997205747e-05,-1.9111653209010923e-05,0.00016129282997452343
1776.0,-0.00011248833592534724,8.954500508887067e-05,6.254386382206916e-05,-9.598819438939965e-06,7.83962336187085e-05
1778.0,0.0001942551867219814,0.0001331822548841617,0.00014613453111554954,4.976822740164876e-05,1.737788358442156e-05
1780.0,0.0002339564541213074,6.682042457014929e-05,0.0001326101526155968,8.713887794509308e-05,-6.610259076781432e-05
1782.0,5.262986003110728e-05,6.71845356468995e-05,6.5859590205533795e-06,3.986754427444466e-05,-0.00011549058526510478
1784.0,-0.00011448547717842553,5.6887139268021546e-05,-1.839261741297055e-05,-4.803286510595555e-05,-7.703354935527665e-06
1786.0,-0.00013600860549507738,-3.2507460135781696e-05,2.1399591202089752e-05,-2.382224566522418e-05,1.2742718547633258e-05
1788.0,6.367479253111647e-05,-9.40885986404425e-05,4.347085303780956e-05,2.8810264120367565e-05,-4.112577650194602e-06
1790.0,0.00010108942457231702,-0.00013862148512644876,5.5478554669324644e-05,6.219417059727277e-05,-1.7540298016177774e-05
1792.0,-9.238620331950085e-05,-9.784742502713576e-05,3.58978814217418e-05,0.00012468389448662683,-6.300606518751345e-05
1794.0,-0.00012376982892690457,-1.3207283609478149e-05,3.082004795865007e-05,5.5755842740047726e-05,-3.271657207041068e-05
1796.0,-9.324123443983401e-05,-1.4260444736870106e-05,8.591449191025364e-05,-2.1720079904120506e-05,6.842277196653676e-05
1798.0,-9.646956972524617e-05,-3.4785861778519605e-05,6.34086925422374e-05,-7.516288279785487e-05,6.9509750072515e-05
1800.0,-6.380082987551728e-05,-8.977970985337844e-05,1.3876490543242217e-05,-4.5683140236553106e-05,-3.0107825379372733e-05
1802.0,1.8550544323486326e-05,-7.342517302093399e-05,4.5655399994391093e-05,3.22868080865564e-05,-9.882574776685563e-06
1804.0,2.6644190871390834e-06,5.5752617936510084e-05,4.9804849821769365e-05,4.496435392868829e-05,5.0948027701764725e-05
1806.0,-5.935349922239536e-05,9.291653881333212e-05,-1.8558638995576634e-05,4.4750456733362756e-05,1.0957428200916484e-05
1808.0,-3.803195020746896e-05,6.652501538749879e-05,-6.187372089129781e-05,2.5663596551069168e-05,-6.773311902001406e-06
1810.0,2.1932089165375027e-06,0.00010793992958224954,-3.167908732331503e-05,-1.855745316866507e-05,3.642040602945685e-05
1812.0,-1.2648807053942293e-05,0.0001685827207781924,-7.827626800880911e-05,-7.304150853473974e-05,4.435465040155113e-05
1814.0,-5.08467599792643e-05,0.00012561817534168716,-0.00014806406966875232,-0.00013150449214545398,2.4437496092509473e-05
1816.0,-3.2291908713692353e-05,3.3902980874478654e-05,3.0241573954812074e-06,-7.556339732174505e-05,2.5729553684638313e-05
1818.0,-8.681041990668412e-05,-6.772801250722106e-05,0.00010318586639895094,-6.696172990397143e-06,5.426757000444985e-05
1820.0,-0.00011648029045643153,-3.9792776414955394e-05,1.0703709671135067e-05,3.256217713610126e-05,0.00010645376399814229
1822.0,-0.00014419803006739164,-3.540582741856582e-05,-2.849715042525035e-05,-4.6456286910961464e-05,0.0001486422368403741
1824.0,-0.00031404875518672526,-6.306914378960983e-05,-4.3845201957213815e-05,-4.3212088760482693e-05,0.00012055132177421166
1826.0,-0.00011495717988595439,7.606472044075337e-06,9.910718386182596e-07,5.072358843308777e-05,4.958958896587058e-05
1828.0,0.00014726633817428275,8.595066195600565e-05,-4.755727148723632e-05,0.00014563859520381307,-4.062393202426437e-05
1830.0,-6.105676516329712e-05,0.00011588104087886931,-6.274102255453578e-05,0.00018002885634260768,3.1218718338775146e-05
1832.0,-0.00011273402489626744,0.00014398828689734998,-3.457285200719557e-05,2.1635282704537882e-05,4.3650817452933886e-05
1834.0,-5.652980819077171e-05,0.00019094400897804944,-8.765946070422178e-05,-0.00013622488372381714,4.832084415852712e-05
1836.0,9.77965785380979e-05,0.00019779242471282342,-0.00011726539526269418,-7.826524571230242e-05,0.00015231299636641905
1838.0,0.00019792946058091063,0.00015270759235482727,6.723281151415161e-06,-7.76512329620955e-05,9.511744521266848e-05
1840.0,5.885588387766683e-05,4.236452045748007e-05,0.00012026022014942148,2.1515867873020404e-05,2.6528068559264183e-05
1842.0,-0.000343,6.030434816123866e-06,-3.2520939892106575e-05,6.590064569188501e-22,0.00011258296494545924
1844.0,-0.000343,6.030434816123866e-06,-3.2520939892106575e-05,6.590064569188501e-22,0.00011258296494545924
1846.0,-0.000343,6.030434816123866e-06,-3.2520939892106575e-05,6.590064569188501e-22,0.00011258296494545924
1848.0,-0.000343,6.030434816123866e-06,-3.2520939892106575e-05,6.590064569188501e-22,0.00011258296494545924
